PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,14,"Holland II, Ronald",1641842,0.011,0.21,0.05,0.06,0.13,0.5,0.06,0.06,1.0,0.0,0.06,0.0
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,43,"Thompson, Ausar",1641709,0.071,1.36,0.21,0.22,0.52,0.425,0.22,0.49,0.447,0.0,0.03,0.0
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,18,"Fontecchio, Simone",1631323,0.014,0.27,0.03,0.03,0.14,0.182,0.0,0.04,0.0,0.03,0.1,0.25
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,26,"Sasser, Marcus",1631204,0.038,0.74,0.03,0.03,0.1,0.25,0.01,0.03,0.5,0.01,0.08,0.167
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,1,"Moore Jr., Wendell",1631111,0.002,0.04,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,62,"Duren, Jalen",1631105,0.102,1.97,0.18,0.23,0.4,0.581,0.23,0.4,0.581,0.0,0.0,
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,24,"Ivey, Jaden",1631093,0.073,1.4,0.08,0.18,0.42,0.438,0.12,0.26,0.45,0.06,0.16,0.417
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,65,"Cunningham, Cade",1630595,0.387,7.45,0.29,1.04,2.27,0.457,0.78,1.55,0.504,0.26,0.73,0.357
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,2,"Waters III, Lindy",1630322,0.001,0.03,0.01,0.01,0.01,1.0,0.0,0.0,,0.01,0.01,1.0
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,10,"Reed, Paul",1630194,0.011,0.22,0.01,0.01,0.03,0.5,0.01,0.03,0.5,0.0,0.0,
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,28,"Stewart, Isaiah",1630191,0.032,0.62,0.03,0.03,0.05,0.5,0.03,0.03,1.0,0.0,0.03,0.0
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,42,"Beasley, Malik",1627736,0.063,1.22,0.26,0.27,0.57,0.477,0.05,0.12,0.444,0.22,0.45,0.486
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,18,"Schröder, Dennis",203471,0.073,1.4,0.05,0.12,0.27,0.429,0.08,0.16,0.5,0.04,0.12,0.333
203501,"Hardaway Jr., Tim",Detroit Pistons,1610612765,DET,made,62,"Harris, Tobias",202699,0.121,2.32,0.38,0.49,1.03,0.481,0.35,0.66,0.529,0.14,0.36,0.393
