GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,28,15,13,0.536,586.5516666666666,100,170,0.588,0,0,0.0,30,44,0.682,79,137,216,26,22,18,26,15,51,47,230,-1,638.2,3,0,560.0,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1
Location,Neutral,1,0,1,0.0,28.733333333333334,3,8,0.375,0,0,0.0,0,2,0.0,2,6,8,0,1,1,4,2,4,1,6,-11,29.6,0,0,24.0,3,3,1,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,3,3,1,3,1
Location,Road,26,12,14,0.462,561.1483333333333,115,212,0.542,0,1,0.0,22,51,0.431,93,152,245,36,24,15,23,19,51,41,252,-67,690.0,8,0,609.0,2,2,3,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,3,2,2,1,3,1,1,1,1,1
