GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400014,518,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,9,35,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,10,1,1,20241115,NYK,BKN
Shot Chart Detail,0022400014,625,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,3,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-156,217,1,1,20241115,NYK,BKN
Shot Chart Detail,0022400014,640,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,1,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,12,1,1,20241115,NYK,BKN
Shot Chart Detail,0022400022,48,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,7,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,71,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,5,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,223,144,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,78,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,5,27,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-26,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,272,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,3,54,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,311,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,2,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-29,254,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,367,1629661,Cameron Johnson,1610612751,Brooklyn Nets,3,9,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,110,168,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,378,1629661,Cameron Johnson,1610612751,Brooklyn Nets,3,8,40,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,43,121,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,402,1629661,Cameron Johnson,1610612751,Brooklyn Nets,3,7,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-36,247,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,416,1629661,Cameron Johnson,1610612751,Brooklyn Nets,3,6,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,5,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,579,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,7,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-210,130,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,621,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,4,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,107,262,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400027,36,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,9,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,7,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,47,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,8,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-185,215,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,67,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,6,55,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-15,67,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,92,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,5,1,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,208,155,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,245,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,5,37,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,149,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,289,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,2,37,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-136,238,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,310,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,0,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-31,279,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,364,1629661,Cameron Johnson,1610612751,Brooklyn Nets,3,9,57,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,147,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,389,1629661,Cameron Johnson,1610612751,Brooklyn Nets,3,7,7,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-8,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,499,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,11,19,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,93,229,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,505,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,10,34,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,15,283,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,527,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,8,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,6,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,551,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,7,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,123,302,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,606,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,2,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,25,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400043,20,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,9,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,157,1,1,20241129,BKN,ORL
Shot Chart Detail,0022400043,243,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,5,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-5,257,1,1,20241129,BKN,ORL
Shot Chart Detail,0022400043,251,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,4,31,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,20241129,BKN,ORL
Shot Chart Detail,0022400043,259,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,3,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-1,1,1,20241129,BKN,ORL
Shot Chart Detail,0022400043,331,1629661,Cameron Johnson,1610612751,Brooklyn Nets,3,10,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-137,205,1,1,20241129,BKN,ORL
Shot Chart Detail,0022400064,14,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,10,55,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20241023,ATL,BKN
Shot Chart Detail,0022400064,78,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,6,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,1,20241023,ATL,BKN
Shot Chart Detail,0022400064,293,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,2,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-1,1,1,20241023,ATL,BKN
Shot Chart Detail,0022400064,344,1629661,Cameron Johnson,1610612751,Brooklyn Nets,3,11,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32,-11,323,1,1,20241023,ATL,BKN
Shot Chart Detail,0022400077,48,1629661,Cameron Johnson,1610612751,Brooklyn Nets,1,8,42,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,28,59,1,1,20241025,ORL,BKN
Shot Chart Detail,0022400077,230,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,8,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,164,1,1,20241025,ORL,BKN
Shot Chart Detail,0022400077,321,1629661,Cameron Johnson,1610612751,Brooklyn Nets,2,3,23,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,57,1,1,20241025,ORL,BKN
Shot Chart Detail,0022400077,596,1629661,Cameron Johnson,1610612751,Brooklyn Nets,4,7,17,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,114,1,1,20241025,ORL,BKN
