GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,33,21,12,0.636,1043.6216666666667,226,460,0.491,54,155,0.348,123,147,0.837,73,145,218,163,95,25,7,27,81,117,629,87,1136.1,4,0,1128.0,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,1,2,1
Location,Road,36,23,13,0.639,1181.905,229,479,0.478,54,159,0.34,147,188,0.782,71,198,269,160,101,22,9,33,94,140,659,79,1213.8,10,0,1204.0,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1
