GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400018,88,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,4,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,6,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400018,213,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,9,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400018,393,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,8,26,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,15,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400018,437,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,5,19,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,-5,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400018,563,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,9,42,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400018,642,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,5,17,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,-10,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400025,36,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,9,8,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,97,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,3,48,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,61,140,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,102,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,3,10,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,51,146,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,114,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,2,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-123,42,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,117,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,2,8,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,20,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,297,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,3,0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,47,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,316,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,2,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,3,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,472,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,2,8,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,22,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,528,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,9,37,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,21,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,538,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,8,43,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,25,52,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,542,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,8,22,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,20,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,556,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,7,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,21,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,613,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,4,5,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-118,32,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400048,42,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,7,43,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-4,75,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,52,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,6,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,67,248,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,83,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,5,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,-7,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,85,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,4,33,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,100,108,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,100,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,3,3,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,118,121,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,324,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,10,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-162,207,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,349,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,7,51,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-76,117,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,628,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,0,18,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,31,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400055,9,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,11,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,6,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,45,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,7,47,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,52,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,7,6,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,32,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,168,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,11,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,172,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,10,37,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,4,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,217,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,8,23,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,345,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,11,4,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0,125,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,349,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,10,29,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-15,134,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,360,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,9,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,119,264,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,370,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,7,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,6,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,403,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,4,44,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,414,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,4,15,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,67,111,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400075,34,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,10,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,94,230,1,1,20241024,DEN,OKC
Shot Chart Detail,0022400075,207,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,10,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,23,1,1,20241024,DEN,OKC
Shot Chart Detail,0022400075,428,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,7,6,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-64,101,1,1,20241024,DEN,OKC
Shot Chart Detail,0022400075,575,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,10,0,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1,20241024,DEN,OKC
Shot Chart Detail,0022400075,592,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,8,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-33,253,1,1,20241024,DEN,OKC
Shot Chart Detail,0022400091,28,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,9,44,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-137,94,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,206,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,10,24,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-10,78,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,379,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,0,1,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-75,90,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,441,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,7,19,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-85,-2,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,467,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,5,5,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,474,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,4,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,158,51,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,481,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,3,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,147,221,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,618,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,8,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,4,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,672,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,5,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-86,30,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,683,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,4,26,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,55,19,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400100,11,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,11,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,0,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400100,354,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,2,3,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,9,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400100,367,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,1,13,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-2,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400100,385,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,0,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400100,397,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,11,47,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,12,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400100,425,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,9,19,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,6,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400100,536,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,1,49,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,20,136,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400100,701,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,5,32,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400125,67,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,6,46,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1,20241030,OKC,SAS
Shot Chart Detail,0022400125,192,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,8,39,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,12,1,1,20241030,OKC,SAS
Shot Chart Detail,0022400125,311,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,0,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-158,207,1,1,20241030,OKC,SAS
Shot Chart Detail,0022400125,386,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,6,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,13,1,1,20241030,OKC,SAS
Shot Chart Detail,0022400125,544,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,6,27,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-64,127,1,1,20241030,OKC,SAS
Shot Chart Detail,0022400140,14,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,10,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,74,151,1,1,20241101,POR,OKC
Shot Chart Detail,0022400140,17,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,10,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-70,279,1,1,20241101,POR,OKC
Shot Chart Detail,0022400140,30,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,9,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,25,1,1,20241101,POR,OKC
Shot Chart Detail,0022400140,74,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,5,47,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,29,1,1,20241101,POR,OKC
Shot Chart Detail,0022400140,258,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,5,4,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,212,1,1,20241101,POR,OKC
Shot Chart Detail,0022400140,327,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,0,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-186,259,1,1,20241101,POR,OKC
Shot Chart Detail,0022400140,362,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,10,10,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,119,143,1,1,20241101,POR,OKC
Shot Chart Detail,0022400140,368,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,9,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,102,242,1,1,20241101,POR,OKC
Shot Chart Detail,0022400150,74,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,5,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,171,1,1,20241102,LAC,OKC
Shot Chart Detail,0022400150,293,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,3,10,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1,20241102,LAC,OKC
Shot Chart Detail,0022400150,335,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,0,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,238,117,1,1,20241102,LAC,OKC
Shot Chart Detail,0022400150,467,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,2,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-237,90,1,1,20241102,LAC,OKC
Shot Chart Detail,0022400150,531,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,10,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-29,179,1,1,20241102,LAC,OKC
Shot Chart Detail,0022400163,7,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,11,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-157,188,1,1,20241104,OKC,ORL
Shot Chart Detail,0022400163,11,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,11,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,10,1,1,20241104,OKC,ORL
Shot Chart Detail,0022400163,31,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,8,49,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-25,258,1,1,20241104,OKC,ORL
Shot Chart Detail,0022400163,35,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,8,17,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,26,140,1,1,20241104,OKC,ORL
Shot Chart Detail,0022400163,47,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,7,36,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,36,1,1,20241104,OKC,ORL
Shot Chart Detail,0022400163,82,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,5,19,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-87,122,1,1,20241104,OKC,ORL
Shot Chart Detail,0022400163,191,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,9,42,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-69,131,1,1,20241104,OKC,ORL
Shot Chart Detail,0022400163,253,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,4,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,187,1,1,20241104,OKC,ORL
