PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628386,"Allen, Jarrett",1,82,82,Touch < 2 Seconds,0.834,4.66,6.51,0.715,0.715,0.828,4.66,6.46,0.721,0.006,0.0,0.05,0.0
1628386,"Allen, Jarrett",2,82,60,Touch 2-6 Seconds,0.163,0.84,1.27,0.663,0.663,0.161,0.84,1.26,0.67,0.002,0.0,0.01,0.0
1628386,"Allen, Jarrett",3,82,2,Touch 6+ Seconds,0.003,0.01,0.02,0.5,0.5,0.003,0.01,0.02,0.5,0.0,0.0,0.0,
