PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630168,"Okongwu, Onyeka",1,74,74,Touch < 2 Seconds,0.841,4.54,7.77,0.584,0.626,0.626,3.89,5.78,0.673,0.215,0.65,1.99,0.327
1630168,"Okongwu, Onyeka",2,74,53,Touch 2-6 Seconds,0.158,0.69,1.46,0.472,0.472,0.156,0.69,1.45,0.477,0.001,0.0,0.01,0.0
1630168,"Okongwu, Onyeka",3,74,1,Touch 6+ Seconds,0.001,0.01,0.01,1.0,1.0,0.001,0.01,0.01,1.0,0.0,0.0,0.0,
