GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,40,20,20,0.5,1123.805,122,274,0.445,69,176,0.392,41,44,0.932,16,127,143,305,65,48,9,3,73,32,354,91,1089.1,7,0,985.0,1,1,2,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1
Location,Neutral,2,1,1,0.5,56.46666666666667,4,10,0.4,3,9,0.333,3,3,1.0,1,7,8,15,3,2,1,0,2,4,14,6,52.1,0,0,46.0,3,3,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,1,3,3,2,3,3,1,3,1
Location,Road,40,13,27,0.325,1111.8916666666667,123,299,0.411,68,186,0.366,41,45,0.911,16,129,145,285,61,53,12,6,76,49,355,-93,1090.5,5,0,983.0,1,2,3,3,2,1,1,2,2,1,2,1,1,3,1,1,1,2,2,1,1,3,3,1,1,3,1,2,1,2,1
