PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1642347,"Shead, Jamal",1,75,68,0 Dribbles,0.362,0.95,2.43,0.39,0.547,0.042,0.19,0.28,0.667,0.32,0.76,2.15,0.354
1642347,"Shead, Jamal",2,75,41,1 Dribble,0.101,0.2,0.68,0.294,0.314,0.056,0.17,0.37,0.464,0.046,0.03,0.31,0.087
1642347,"Shead, Jamal",3,75,44,2 Dribbles,0.113,0.36,0.76,0.474,0.526,0.082,0.28,0.55,0.512,0.032,0.08,0.21,0.375
1642347,"Shead, Jamal",4,75,63,3-6 Dribbles,0.27,0.8,1.81,0.441,0.46,0.243,0.73,1.63,0.451,0.028,0.07,0.19,0.357
1642347,"Shead, Jamal",5,75,42,7+ Dribbles,0.153,0.4,1.03,0.39,0.403,0.135,0.37,0.91,0.412,0.018,0.03,0.12,0.222
