PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630527,"Boston, Brandon",1,42,38,Touch < 2 Seconds,0.375,1.64,3.38,0.486,0.613,0.127,0.79,1.14,0.688,0.248,0.86,2.24,0.383
1630527,"Boston, Brandon",2,42,39,Touch 2-6 Seconds,0.456,1.74,4.12,0.422,0.451,0.367,1.5,3.31,0.453,0.09,0.24,0.81,0.294
1630527,"Boston, Brandon",3,42,25,Touch 6+ Seconds,0.169,0.55,1.52,0.359,0.383,0.137,0.48,1.24,0.385,0.032,0.07,0.29,0.25
