GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,37,24,13,0.649,1232.0066666666667,252,501,0.503,100,248,0.403,81,101,0.802,64,196,260,82,46,25,21,14,72,68,685,158,1212.0,6,0,1219.0,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1
Location,Road,40,23,17,0.575,1361.2566666666667,276,547,0.505,93,241,0.386,68,93,0.731,74,206,280,83,58,25,17,34,85,70,713,107,1241.5,9,0,1253.0,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1
