PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1631131,"Tshiebwe, Oscar",1,14,12,0 Dribbles,0.743,2.36,3.71,0.635,0.635,0.743,2.36,3.71,0.635,0.0,0.0,0.0,
1631131,"Tshiebwe, Oscar",2,14,8,1 Dribble,0.171,0.5,0.86,0.583,0.583,0.171,0.5,0.86,0.583,0.0,0.0,0.0,
1631131,"Tshiebwe, Oscar",3,14,2,2 Dribbles,0.057,0.07,0.29,0.25,0.25,0.057,0.07,0.29,0.25,0.0,0.0,0.0,
1631131,"Tshiebwe, Oscar",4,14,2,3-6 Dribbles,0.029,0.07,0.14,0.5,0.5,0.029,0.07,0.14,0.5,0.0,0.0,0.0,
