PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_CLOCK_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1627777,"Niang, Georges",1,79,4,24-22,0.015,0.01,0.05,0.25,0.25,0.011,0.01,0.04,0.333,0.004,0.0,0.01,0.0
1627777,"Niang, Georges",2,79,19,22-18 Very Early,0.158,0.24,0.54,0.442,0.605,0.029,0.06,0.1,0.625,0.129,0.18,0.44,0.4
1627777,"Niang, Georges",3,79,27,18-15 Early,0.279,0.47,0.96,0.487,0.651,0.074,0.15,0.25,0.6,0.206,0.32,0.71,0.446
1627777,"Niang, Georges",4,79,27,15-7 Average,0.419,0.62,1.44,0.43,0.561,0.158,0.24,0.54,0.442,0.261,0.38,0.9,0.423
1627777,"Niang, Georges",5,79,10,7-4 Late,0.048,0.06,0.16,0.385,0.462,0.018,0.04,0.06,0.6,0.029,0.03,0.1,0.25
1627777,"Niang, Georges",6,79,16,4-0 Very Late,0.081,0.11,0.28,0.409,0.523,0.033,0.05,0.11,0.444,0.048,0.06,0.16,0.385
