PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1631166,"Timme, Drew",1,9,9,Touch < 2 Seconds,0.745,3.67,8.44,0.434,0.487,0.422,2.78,4.78,0.581,0.324,0.89,3.67,0.242
1631166,"Timme, Drew",2,9,8,Touch 2-6 Seconds,0.235,1.22,2.67,0.458,0.479,0.216,1.11,2.44,0.455,0.02,0.11,0.22,0.5
1631166,"Timme, Drew",3,9,2,Touch 6+ Seconds,0.02,0.11,0.22,0.5,0.5,0.02,0.11,0.22,0.5,0.0,0.0,0.0,
