GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,39,20,19,0.513,1279.9866666666667,172,353,0.487,78,182,0.429,52,73,0.712,92,148,240,100,52,58,26,8,120,127,474,56,1112.0,4,0,1060.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
Location,Road,39,13,26,0.333,1268.065,156,363,0.43,57,178,0.32,39,53,0.736,81,129,210,75,57,58,24,20,110,94,408,-170,961.5,0,0,914.0,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,1
