GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,20,9,11,0.45,458.6,57,143,0.399,41,111,0.369,9,10,0.9,14,54,68,59,19,28,8,2,28,8,164,64,423.1,0,0,404.0,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1
Location,Road,15,7,8,0.467,318.43,32,100,0.32,26,84,0.31,13,17,0.765,11,39,50,56,22,19,9,2,27,10,103,36,309.0,0,0,291.0,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1
