PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,11,"Jones, Isaac",1642403,0.008,0.43,0.06,0.08,0.09,0.833,0.05,0.05,1.0,0.03,0.05,0.667
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,12,"Carter, Devin",1642269,0.01,0.52,0.0,0.08,0.15,0.5,0.08,0.15,0.5,0.0,0.0,
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,4,"Jones, Colby",1641732,0.003,0.14,0.0,0.0,0.03,0.0,0.0,0.0,,0.0,0.03,0.0
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,11,"LaRavia, Jake",1631222,0.019,1.02,0.02,0.09,0.26,0.353,0.06,0.09,0.667,0.03,0.17,0.182
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,58,"Ellis, Keon",1631165,0.093,4.86,0.14,0.38,1.06,0.362,0.28,0.58,0.474,0.11,0.48,0.226
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,59,"Murray, Keegan",1631099,0.111,5.8,0.2,0.49,1.4,0.352,0.35,0.83,0.426,0.14,0.57,0.243
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,3,"McLaughlin, Jordan",1629162,0.002,0.12,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,31,"Huerter, Kevin",1628989,0.033,1.72,0.08,0.12,0.37,0.333,0.08,0.18,0.417,0.05,0.18,0.25
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,37,"Fox, De'Aaron",1628368,0.108,5.63,0.52,0.78,1.77,0.443,0.58,1.03,0.567,0.2,0.74,0.271
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,9,"Fultz, Markelle",1628365,0.006,0.34,0.05,0.08,0.09,0.833,0.05,0.05,1.0,0.03,0.05,0.667
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,58,"Sabonis, Domantas",1627734,0.308,16.06,1.45,2.18,4.68,0.467,1.51,2.72,0.554,0.68,1.95,0.346
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,50,"Lyles, Trey",1626168,0.071,3.71,0.12,0.26,0.77,0.34,0.12,0.42,0.296,0.14,0.35,0.391
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,8,"McDermott, Doug",203926,0.004,0.22,0.0,0.02,0.02,1.0,0.02,0.02,1.0,0.0,0.0,
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,23,"LaVine, Zach",203897,0.049,2.54,0.17,0.28,0.74,0.375,0.18,0.43,0.429,0.09,0.31,0.3
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,7,"Len, Alex",203458,0.006,0.32,0.0,0.03,0.08,0.4,0.03,0.05,0.667,0.0,0.03,0.0
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,5,"Crowder, Jae",203109,0.005,0.26,0.0,0.0,0.06,0.0,0.0,0.05,0.0,0.0,0.02,0.0
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,22,"Valančiūnas, Jonas",202685,0.049,2.54,0.09,0.18,0.48,0.387,0.11,0.29,0.368,0.08,0.18,0.417
1628370,"Monk, Malik",Sacramento Kings,1610612758,SAC,received,61,"DeRozan, DeMar",201942,0.113,5.89,0.72,0.88,2.31,0.38,0.38,1.02,0.379,0.49,1.29,0.381
