GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400019,83,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,5,57,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,15,1,1,20241115,GSW,MEM
Shot Chart Detail,0022400019,144,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,2,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,129,222,1,1,20241115,GSW,MEM
Shot Chart Detail,0022400019,314,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,3,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,31,1,1,20241115,GSW,MEM
Shot Chart Detail,0022400019,490,203935,Marcus Smart,1610612763,Memphis Grizzlies,3,5,48,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-41,30,1,1,20241115,GSW,MEM
Shot Chart Detail,0022400042,174,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,10,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-202,147,1,1,20241129,MEM,NOP
Shot Chart Detail,0022400042,201,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,8,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-163,189,1,1,20241129,MEM,NOP
Shot Chart Detail,0022400042,659,203935,Marcus Smart,1610612763,Memphis Grizzlies,4,5,6,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,37,1,1,20241129,MEM,NOP
Shot Chart Detail,0022400042,662,203935,Marcus Smart,1610612763,Memphis Grizzlies,4,4,44,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-115,218,1,1,20241129,MEM,NOP
Shot Chart Detail,0022400070,211,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,11,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-82,254,1,1,20241023,UTA,MEM
Shot Chart Detail,0022400070,297,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,6,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,13,1,1,20241023,UTA,MEM
Shot Chart Detail,0022400070,770,203935,Marcus Smart,1610612763,Memphis Grizzlies,4,1,8,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,6,1,1,20241023,UTA,MEM
Shot Chart Detail,0022400082,251,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,6,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,125,238,1,1,20241025,HOU,MEM
Shot Chart Detail,0022400092,74,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,7,10,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,26,1,1,20241026,MEM,ORL
Shot Chart Detail,0022400092,377,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,0,1,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20241026,MEM,ORL
Shot Chart Detail,0022400092,413,203935,Marcus Smart,1610612763,Memphis Grizzlies,3,9,50,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,45,179,1,1,20241026,MEM,ORL
Shot Chart Detail,0022400092,431,203935,Marcus Smart,1610612763,Memphis Grizzlies,3,8,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-184,184,1,1,20241026,MEM,ORL
Shot Chart Detail,0022400225,97,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,4,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,199,164,1,1,20241113,LAL,MEM
Shot Chart Detail,0022400225,138,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,2,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-121,215,1,1,20241113,LAL,MEM
Shot Chart Detail,0022400225,676,203935,Marcus Smart,1610612763,Memphis Grizzlies,4,2,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,26,1,1,20241113,LAL,MEM
Shot Chart Detail,0022400282,169,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,0,31,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-25,79,1,1,20241125,MEM,POR
Shot Chart Detail,0022400282,190,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,11,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,14,1,1,20241125,MEM,POR
Shot Chart Detail,0022400282,526,203935,Marcus Smart,1610612763,Memphis Grizzlies,3,3,49,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,1,20241125,MEM,POR
Shot Chart Detail,0022400293,132,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,2,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-55,248,1,1,20241127,MEM,DET
Shot Chart Detail,0022400293,152,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,0,31,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-26,150,1,1,20241127,MEM,DET
Shot Chart Detail,0022400293,200,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,9,14,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,218,1,1,20241127,MEM,DET
Shot Chart Detail,0022400293,218,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,8,28,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,183,1,1,20241127,MEM,DET
Shot Chart Detail,0022400293,350,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,0,24,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,27,1,1,20241127,MEM,DET
Shot Chart Detail,0022400293,488,203935,Marcus Smart,1610612763,Memphis Grizzlies,3,2,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,98,239,1,1,20241127,MEM,DET
Shot Chart Detail,0022400293,503,203935,Marcus Smart,1610612763,Memphis Grizzlies,3,1,7,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-42,257,1,1,20241127,MEM,DET
Shot Chart Detail,0022400293,542,203935,Marcus Smart,1610612763,Memphis Grizzlies,4,10,18,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-203,159,1,1,20241127,MEM,DET
Shot Chart Detail,0022400306,287,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,5,5,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,27,1,1,20241201,MEM,IND
Shot Chart Detail,0022400306,298,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,3,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-100,243,1,1,20241201,MEM,IND
Shot Chart Detail,0022400306,332,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,1,34,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,32,41,1,1,20241201,MEM,IND
Shot Chart Detail,0022400306,580,203935,Marcus Smart,1610612763,Memphis Grizzlies,4,9,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,34,1,1,20241201,MEM,IND
Shot Chart Detail,0022400329,65,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,6,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,34,257,1,1,20241205,MEM,SAC
Shot Chart Detail,0022400329,116,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,3,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,125,1,1,20241205,MEM,SAC
Shot Chart Detail,0022400329,156,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,0,0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,157,92,1,1,20241205,MEM,SAC
Shot Chart Detail,0022400329,320,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,0,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-127,206,1,1,20241205,MEM,SAC
Shot Chart Detail,0022400329,572,203935,Marcus Smart,1610612763,Memphis Grizzlies,4,9,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,170,188,1,1,20241205,MEM,SAC
Shot Chart Detail,0022400345,294,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,5,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,174,214,1,1,20241207,BOS,MEM
Shot Chart Detail,0022400353,40,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,8,49,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-33,62,1,1,20241208,WAS,MEM
Shot Chart Detail,0022400353,58,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,7,21,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-134,-1,1,1,20241208,WAS,MEM
Shot Chart Detail,0022400353,255,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,7,36,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,36,1,1,20241208,WAS,MEM
Shot Chart Detail,0022400353,392,203935,Marcus Smart,1610612763,Memphis Grizzlies,3,10,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,76,267,1,1,20241208,WAS,MEM
Shot Chart Detail,0022400353,448,203935,Marcus Smart,1610612763,Memphis Grizzlies,3,7,32,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-7,1,1,20241208,WAS,MEM
Shot Chart Detail,0022400378,82,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,5,57,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,21,1,1,20241221,ATL,MEM
Shot Chart Detail,0022400378,113,203935,Marcus Smart,1610612763,Memphis Grizzlies,1,3,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,224,89,1,1,20241221,ATL,MEM
Shot Chart Detail,0022400378,193,203935,Marcus Smart,1610612763,Memphis Grizzlies,2,9,46,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-9,55,1,1,20241221,ATL,MEM
Shot Chart Detail,0022400799,125,203935,Marcus Smart,1610612764,Washington Wizards,1,3,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,69,248,1,1,20250221,WAS,MIL
Shot Chart Detail,0022400799,488,203935,Marcus Smart,1610612764,Washington Wizards,3,2,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-6,1,1,20250221,WAS,MIL
Shot Chart Detail,0022400824,151,203935,Marcus Smart,1610612764,Washington Wizards,1,0,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,17,1,1,20250224,WAS,BKN
Shot Chart Detail,0022400824,184,203935,Marcus Smart,1610612764,Washington Wizards,2,10,55,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,49,26,1,1,20250224,WAS,BKN
Shot Chart Detail,0022400824,217,203935,Marcus Smart,1610612764,Washington Wizards,2,8,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,98,162,1,1,20250224,WAS,BKN
Shot Chart Detail,0022400824,559,203935,Marcus Smart,1610612764,Washington Wizards,4,10,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,11,1,1,20250224,WAS,BKN
Shot Chart Detail,0022400839,281,203935,Marcus Smart,1610612764,Washington Wizards,2,7,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,43,224,1,1,20250226,WAS,POR
Shot Chart Detail,0022400839,560,203935,Marcus Smart,1610612764,Washington Wizards,3,3,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20250226,WAS,POR
Shot Chart Detail,0022400839,616,203935,Marcus Smart,1610612764,Washington Wizards,3,0,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,25,1,1,20250226,WAS,POR
Shot Chart Detail,0022400839,758,203935,Marcus Smart,1610612764,Washington Wizards,4,1,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-130,253,1,1,20250226,WAS,POR
Shot Chart Detail,0022400860,210,203935,Marcus Smart,1610612764,Washington Wizards,2,10,28,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,1,20250301,CHA,WAS
Shot Chart Detail,0022400860,256,203935,Marcus Smart,1610612764,Washington Wizards,2,7,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,11,1,1,20250301,CHA,WAS
Shot Chart Detail,0022400860,512,203935,Marcus Smart,1610612764,Washington Wizards,4,11,40,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-223,139,1,1,20250301,CHA,WAS
Shot Chart Detail,0022400860,515,203935,Marcus Smart,1610612764,Washington Wizards,4,11,13,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-10,63,1,1,20250301,CHA,WAS
Shot Chart Detail,0022400860,548,203935,Marcus Smart,1610612764,Washington Wizards,4,8,14,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,75,1,1,20250301,CHA,WAS
Shot Chart Detail,0022400877,160,203935,Marcus Smart,1610612764,Washington Wizards,1,0,11,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-43,105,1,1,20250303,MIA,WAS
Shot Chart Detail,0022400877,496,203935,Marcus Smart,1610612764,Washington Wizards,4,10,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,63,1,1,20250303,MIA,WAS
Shot Chart Detail,0022400894,206,203935,Marcus Smart,1610612764,Washington Wizards,2,9,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,18,263,1,1,20250305,WAS,UTA
Shot Chart Detail,0022400894,518,203935,Marcus Smart,1610612764,Washington Wizards,3,0,23,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-5,1,1,20250305,WAS,UTA
Shot Chart Detail,0022400894,549,203935,Marcus Smart,1610612764,Washington Wizards,4,9,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-207,210,1,1,20250305,WAS,UTA
Shot Chart Detail,0022400894,575,203935,Marcus Smart,1610612764,Washington Wizards,4,8,8,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-36,91,1,1,20250305,WAS,UTA
Shot Chart Detail,0022400915,234,203935,Marcus Smart,1610612764,Washington Wizards,2,10,23,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,25,1,1,20250308,TOR,WAS
Shot Chart Detail,0022400915,260,203935,Marcus Smart,1610612764,Washington Wizards,2,8,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6,71,1,1,20250308,TOR,WAS
Shot Chart Detail,0022400941,148,203935,Marcus Smart,1610612764,Washington Wizards,1,1,13,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-27,51,1,1,20250311,DET,WAS
Shot Chart Detail,0022400941,216,203935,Marcus Smart,1610612764,Washington Wizards,2,7,9,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,4,1,1,20250311,DET,WAS
Shot Chart Detail,0022400941,227,203935,Marcus Smart,1610612764,Washington Wizards,2,6,4,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,49,9,1,1,20250311,DET,WAS
Shot Chart Detail,0022400941,470,203935,Marcus Smart,1610612764,Washington Wizards,3,2,28,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,33,1,1,20250311,DET,WAS
Shot Chart Detail,0022400941,526,203935,Marcus Smart,1610612764,Washington Wizards,4,10,28,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,65,106,1,1,20250311,DET,WAS
