PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1631255,"Matković, Karlo",1,42,15,0-2 Feet - Very Tight,0.089,0.29,0.5,0.571,0.571,0.089,0.29,0.5,0.571,0.0,0.0,0.0,
1631255,"Matković, Karlo",2,42,36,2-4 Feet - Tight,0.468,1.76,2.62,0.673,0.673,0.46,1.76,2.57,0.685,0.009,0.0,0.05,0.0
1631255,"Matković, Karlo",3,42,25,4-6 Feet - Open,0.187,0.6,1.05,0.568,0.625,0.128,0.48,0.71,0.667,0.06,0.12,0.33,0.357
1631255,"Matković, Karlo",4,42,27,6+ Feet - Wide Open,0.255,0.57,1.43,0.4,0.533,0.043,0.19,0.24,0.8,0.213,0.38,1.19,0.32
