PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,41,"Clingan, Donovan",1642270,0.047,2.15,0.38,0.42,0.76,0.545,0.4,0.65,0.617,0.01,0.11,0.125
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,13,"Reath, Duop",1641871,0.012,0.53,0.07,0.07,0.22,0.313,0.06,0.1,0.571,0.01,0.13,0.111
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,66,"Camara, Toumani",1641739,0.106,4.88,0.81,0.86,1.82,0.473,0.5,0.78,0.643,0.36,1.04,0.347
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,7,"Rupert, Rayan",1641712,0.004,0.17,0.0,0.0,0.1,0.0,0.0,0.03,0.0,0.0,0.07,0.0
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,1,"Minaya, Justin",1631303,0.001,0.03,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,24,"Murray, Kris",1631200,0.013,0.6,0.07,0.1,0.26,0.368,0.07,0.11,0.625,0.03,0.15,0.182
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,19,"Walker, Jabari",1631133,0.012,0.53,0.11,0.11,0.31,0.364,0.07,0.18,0.385,0.04,0.13,0.333
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,59,"Sharpe, Shaedon",1631101,0.127,5.82,0.61,0.85,2.04,0.415,0.61,1.24,0.494,0.24,0.81,0.293
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,55,"Henderson, Scoot",1630703,0.189,8.67,0.29,0.64,1.81,0.354,0.39,0.99,0.394,0.25,0.82,0.305
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,40,"Banton, Dalano",1630625,0.094,4.31,0.24,0.33,1.08,0.308,0.21,0.6,0.349,0.13,0.49,0.257
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,6,"Thybulle, Matisse",1629680,0.006,0.26,0.03,0.03,0.1,0.286,0.03,0.07,0.4,0.0,0.03,0.0
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,15,"Williams III, Robert",1629057,0.012,0.56,0.11,0.11,0.14,0.8,0.11,0.13,0.889,0.0,0.01,0.0
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,35,"Ayton, Deandre",1629028,0.063,2.9,0.43,0.47,1.07,0.442,0.46,1.0,0.458,0.01,0.07,0.2
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,62,"Simons, Anfernee",1629014,0.264,12.11,0.56,1.5,3.69,0.406,0.79,1.76,0.449,0.71,1.93,0.367
1630166,"Avdija, Deni",Portland Trail Blazers,1610612757,POR,made,42,"Grant, Jerami",203924,0.051,2.36,0.21,0.26,0.92,0.288,0.15,0.39,0.393,0.11,0.53,0.211
