PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,14,"Filipowski, Kyle",1642271,0.021,0.7,0.05,0.05,0.15,0.333,0.03,0.1,0.25,0.03,0.05,0.5
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,28,"Collier, Isaiah",1642268,0.211,7.1,0.03,0.23,0.73,0.31,0.2,0.55,0.364,0.03,0.18,0.143
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,11,"Williams, Cody",1642262,0.015,0.5,0.05,0.05,0.18,0.286,0.05,0.15,0.333,0.0,0.03,0.0
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,1,"Harkless, Elijah",1641989,0.001,0.03,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,22,"Sensabaugh, Brice",1641729,0.028,0.95,0.15,0.18,0.38,0.467,0.05,0.13,0.4,0.13,0.25,0.5
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,36,"George, Keyonte",1641718,0.286,9.63,0.3,0.53,1.28,0.412,0.2,0.4,0.5,0.33,0.88,0.371
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,22,"Kessler, Walker",1631117,0.036,1.2,0.3,0.3,0.5,0.6,0.3,0.5,0.6,0.0,0.0,
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,18,"Juzang, Johnny",1630548,0.027,0.93,0.13,0.13,0.33,0.385,0.05,0.1,0.5,0.08,0.23,0.333
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,2,"Martin, KJ",1630231,0.002,0.08,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,11,"Eubanks, Drew",1629234,0.012,0.4,0.08,0.08,0.2,0.375,0.08,0.2,0.375,0.0,0.0,
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,32,"Sexton, Collin",1629012,0.165,5.58,0.4,0.75,1.63,0.462,0.45,0.93,0.486,0.3,0.7,0.429
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,8,"Mykhailiuk, Svi",1629004,0.01,0.35,0.05,0.05,0.08,0.667,0.0,0.0,,0.05,0.08,0.667
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,23,"Markkanen, Lauri",1628374,0.041,1.38,0.23,0.25,0.6,0.417,0.13,0.23,0.556,0.13,0.38,0.333
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,25,"Clarkson, Jordan",203903,0.099,3.33,0.2,0.5,1.05,0.476,0.28,0.58,0.478,0.23,0.48,0.474
1628381,"Collins, John",Utah Jazz,1610612762,UTA,made,9,"Mills, Patty",201988,0.047,1.58,0.05,0.05,0.13,0.4,0.0,0.0,,0.05,0.13,0.4
