PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,14,"Battle, Jamison",1642419,0.025,0.32,0.06,0.06,0.1,0.6,0.0,0.0,,0.06,0.1,0.6
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,15,"Mogbo, Jonathan",1642367,0.034,0.44,0.02,0.02,0.08,0.25,0.02,0.08,0.25,0.0,0.0,
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,39,"Shead, Jamal",1642347,0.218,2.82,0.08,0.24,0.42,0.571,0.16,0.28,0.571,0.08,0.14,0.571
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,10,"Walter, Ja'Kobe",1642266,0.029,0.38,0.02,0.02,0.12,0.167,0.02,0.1,0.2,0.0,0.02,0.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,17,"Dick, Gradey",1641711,0.033,0.42,0.02,0.02,0.16,0.125,0.02,0.12,0.167,0.0,0.04,0.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,2,"Robinson, Orlando",1631115,0.005,0.06,0.02,0.02,0.04,0.5,0.0,0.02,0.0,0.02,0.02,1.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,1,"Carton, D.J.",1630618,0.003,0.04,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,31,"Barnes, Scottie",1630567,0.153,1.98,0.12,0.2,0.28,0.714,0.14,0.22,0.636,0.06,0.06,1.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,28,"Mitchell, Davion",1630558,0.141,1.82,0.04,0.06,0.14,0.429,0.04,0.08,0.5,0.02,0.06,0.333
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,19,"Agbaji, Ochai",1630534,0.039,0.5,0.12,0.14,0.18,0.778,0.14,0.14,1.0,0.0,0.04,0.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,14,"Quickley, Immanuel",1630193,0.085,1.1,0.04,0.1,0.3,0.333,0.04,0.1,0.4,0.06,0.2,0.3
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,34,"Barrett, RJ",1629628,0.122,1.58,0.04,0.18,0.4,0.45,0.16,0.34,0.471,0.02,0.06,0.333
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,5,"Fernando, Bruno",1628981,0.015,0.2,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,9,"Brown, Bruce",1628971,0.022,0.28,0.0,0.02,0.06,0.333,0.02,0.04,0.5,0.0,0.02,0.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,16,"Poeltl, Jakob",1627751,0.034,0.44,0.06,0.06,0.06,1.0,0.06,0.06,1.0,0.0,0.0,
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,12,"Olynyk, Kelly",203482,0.04,0.52,0.02,0.02,0.08,0.25,0.0,0.04,0.0,0.02,0.04,0.5
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,made,1,"Temple, Garrett",202066,0.002,0.02,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
