GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400018,29,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,9,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,38,257,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400018,127,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,1,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,16,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400018,380,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,3,9,51,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,5,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400018,423,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,3,6,54,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400018,569,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,4,8,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,146,209,1,1,20241115,OKC,PHX
Shot Chart Detail,0022400025,415,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,3,7,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,106,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400025,657,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,4,0,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-54,259,1,1,20241119,SAS,OKC
Shot Chart Detail,0022400048,11,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,11,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-72,155,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,21,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,9,33,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-162,187,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,122,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,1,30,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,29,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,319,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,3,11,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,157,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,516,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,4,8,2,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,42,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400055,115,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,2,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-208,130,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,392,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,3,5,37,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,9,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400075,60,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,7,47,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,11,1,1,20241024,DEN,OKC
Shot Chart Detail,0022400075,344,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,2,1,20,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,20241024,DEN,OKC
Shot Chart Detail,0022400091,23,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,10,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-91,235,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400091,105,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,5,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,1,20241026,CHI,OKC
Shot Chart Detail,0022400100,28,1629652,Luguentz Dort,1610612760,Oklahoma City Thunder,1,9,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,165,190,1,1,20241027,OKC,ATL
