PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,6,"Tyson, Hunter",1641816,0.003,0.1,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,45,"Watson, Peyton",1631212,0.052,1.53,0.18,0.22,0.27,0.81,0.16,0.19,0.867,0.05,0.08,0.667
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,35,"Strawther, Julian",1631124,0.032,0.94,0.06,0.08,0.22,0.353,0.05,0.15,0.333,0.03,0.06,0.4
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,13,"Nnaji, Zeke",1630192,0.012,0.35,0.03,0.03,0.03,1.0,0.0,0.0,,0.03,0.03,1.0
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,26,"Pickett, Jalen",1629618,0.038,1.13,0.08,0.16,0.28,0.591,0.15,0.23,0.667,0.01,0.05,0.25
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,70,"Porter Jr., Michael",1629008,0.098,2.86,0.34,0.39,0.8,0.492,0.32,0.58,0.543,0.08,0.22,0.353
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,2,"Čančar, Vlatko",1628427,0.001,0.03,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,62,"Murray, Jamal",1627750,0.142,4.16,0.61,0.7,1.44,0.482,0.51,0.96,0.526,0.19,0.48,0.395
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,69,"Jokić, Nikola",203999,0.4,11.71,2.13,2.24,4.51,0.497,1.77,3.3,0.536,0.47,1.2,0.389
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,8,"Šarić, Dario",203967,0.013,0.39,0.08,0.08,0.16,0.462,0.06,0.1,0.625,0.01,0.06,0.2
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,40,"Gordon, Aaron",203932,0.063,1.85,0.33,0.33,0.66,0.5,0.24,0.43,0.559,0.09,0.23,0.389
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,19,"Jordan, DeAndre",201599,0.016,0.46,0.11,0.13,0.16,0.769,0.11,0.15,0.75,0.01,0.01,1.0
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,received,65,"Westbrook, Russell",201566,0.129,3.77,0.75,0.85,1.53,0.554,0.75,1.25,0.596,0.1,0.28,0.364
