PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_CLOCK_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630224,"Green, Jalen",1,82,14,24-22,0.011,0.16,0.2,0.813,0.906,0.008,0.12,0.13,0.909,0.003,0.04,0.06,0.6
1630224,"Green, Jalen",2,82,70,22-18 Very Early,0.129,1.22,2.26,0.541,0.6,0.087,0.95,1.52,0.624,0.042,0.27,0.73,0.367
1630224,"Green, Jalen",3,82,76,18-15 Early,0.162,1.24,2.84,0.438,0.554,0.075,0.59,1.32,0.444,0.087,0.66,1.52,0.432
1630224,"Green, Jalen",4,82,82,15-7 Average,0.516,3.8,9.04,0.421,0.501,0.285,2.35,5.0,0.471,0.23,1.45,4.04,0.36
1630224,"Green, Jalen",5,82,62,7-4 Late,0.087,0.54,1.52,0.352,0.424,0.049,0.32,0.85,0.371,0.038,0.22,0.67,0.327
1630224,"Green, Jalen",6,82,60,4-0 Very Late,0.095,0.45,1.67,0.27,0.336,0.036,0.23,0.63,0.365,0.059,0.22,1.04,0.212
