GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,24,13,11,0.542,405.2683333333333,81,174,0.466,31,94,0.33,42,56,0.75,31,72,103,20,16,11,18,10,35,38,235,29,459.6,2,0,447.0,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1,1,2,1
Location,Road,26,5,21,0.192,457.0316666666667,101,196,0.515,39,99,0.394,26,31,0.839,39,82,121,13,13,13,7,9,33,31,267,-24,478.7,1,0,480.0,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,1,1
