PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629023,"Washington, P.J.",1,57,56,0 Dribbles,0.377,2.11,4.4,0.478,0.62,0.108,0.86,1.26,0.681,0.269,1.25,3.14,0.397
1629023,"Washington, P.J.",2,57,46,1 Dribble,0.144,0.81,1.68,0.479,0.531,0.107,0.63,1.25,0.507,0.038,0.18,0.44,0.4
1629023,"Washington, P.J.",3,57,48,2 Dribbles,0.167,0.81,1.95,0.414,0.432,0.156,0.74,1.82,0.404,0.011,0.07,0.12,0.571
1629023,"Washington, P.J.",4,57,48,3-6 Dribbles,0.232,1.25,2.7,0.461,0.477,0.205,1.16,2.39,0.485,0.027,0.09,0.32,0.278
1629023,"Washington, P.J.",5,57,30,7+ Dribbles,0.08,0.32,0.93,0.34,0.349,0.065,0.3,0.75,0.395,0.015,0.02,0.18,0.1
