PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
203903,"Clarkson, Jordan",1,37,16,0-2 Feet - Very Tight,0.051,0.24,0.68,0.36,0.44,0.035,0.14,0.46,0.294,0.016,0.11,0.22,0.5
203903,"Clarkson, Jordan",2,37,37,2-4 Feet - Tight,0.492,2.73,6.54,0.417,0.469,0.362,2.05,4.81,0.427,0.13,0.68,1.73,0.391
203903,"Clarkson, Jordan",3,37,37,4-6 Feet - Open,0.327,1.7,4.35,0.391,0.5,0.11,0.76,1.46,0.519,0.217,0.95,2.89,0.327
203903,"Clarkson, Jordan",4,37,28,6+ Feet - Wide Open,0.13,0.76,1.73,0.438,0.594,0.024,0.22,0.32,0.667,0.106,0.54,1.41,0.385
