GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,34,25,9,0.735,1182.0416666666667,318,598,0.532,88,204,0.431,123,158,0.778,34,240,274,278,129,30,25,21,44,131,847,41,1628.8,15,6,1597.0,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1
Location,Road,36,19,17,0.528,1262.405,333,672,0.496,61,192,0.318,136,173,0.786,38,234,272,297,131,40,14,30,55,134,863,-95,1665.9,17,4,1601.0,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1
