GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,35,24,11,0.686,854.7266666666667,101,237,0.426,86,206,0.417,11,14,0.786,11,87,98,60,17,25,2,1,76,23,299,173,570.6,0,0,597.0,2,1,2,2,1,1,1,3,1,1,3,1,1,2,1,1,1,1,2,1,2,1,3,2,1,1,1,1,1,1,1
Location,Neutral,1,1,0,1.0,19.216666666666665,3,6,0.5,3,6,0.5,0,0,0.0,0,1,1,1,2,0,0,1,6,0,9,6,9.7,0,0,14.0,3,3,1,1,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,1,3,1
Location,Road,37,19,18,0.514,785.1983333333334,78,181,0.431,66,151,0.437,11,13,0.846,7,68,75,47,21,12,5,1,75,27,233,48,423.5,0,0,455.0,1,2,3,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1
