PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,13,"Battle, Jamison",1642419,0.027,0.36,0.16,0.16,0.18,0.889,0.04,0.06,0.667,0.12,0.12,1.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,21,"Mogbo, Jonathan",1642367,0.059,0.78,0.12,0.14,0.54,0.259,0.1,0.26,0.385,0.04,0.28,0.143
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,36,"Shead, Jamal",1642347,0.17,2.24,0.52,0.54,1.22,0.443,0.22,0.48,0.458,0.32,0.74,0.432
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,13,"Walter, Ja'Kobe",1642266,0.035,0.46,0.12,0.16,0.26,0.615,0.1,0.16,0.625,0.06,0.1,0.6
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,18,"Dick, Gradey",1641711,0.033,0.44,0.08,0.08,0.26,0.308,0.04,0.14,0.286,0.04,0.12,0.333
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,5,"Robinson, Orlando",1631115,0.012,0.16,0.02,0.02,0.04,0.5,0.0,0.02,0.0,0.02,0.02,1.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,2,"Carton, D.J.",1630618,0.003,0.04,0.0,0.0,0.04,0.0,0.0,0.0,,0.0,0.04,0.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,32,"Barnes, Scottie",1630567,0.155,2.04,0.38,0.38,1.04,0.365,0.24,0.52,0.462,0.14,0.52,0.269
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,30,"Mitchell, Davion",1630558,0.132,1.74,0.3,0.3,0.86,0.349,0.16,0.3,0.533,0.14,0.56,0.25
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,24,"Agbaji, Ochai",1630534,0.062,0.82,0.08,0.08,0.36,0.222,0.04,0.1,0.4,0.04,0.26,0.154
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,12,"Quickley, Immanuel",1630193,0.038,0.5,0.14,0.14,0.24,0.583,0.06,0.08,0.75,0.08,0.16,0.5
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,31,"Barrett, RJ",1629628,0.116,1.52,0.4,0.44,0.84,0.524,0.28,0.44,0.636,0.16,0.4,0.4
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,8,"Fernando, Bruno",1628981,0.017,0.22,0.02,0.02,0.14,0.143,0.02,0.06,0.333,0.0,0.08,0.0
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,6,"Brown, Bruce",1628971,0.015,0.2,0.06,0.06,0.1,0.6,0.02,0.04,0.5,0.04,0.06,0.667
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,25,"Poeltl, Jakob",1627751,0.067,0.88,0.24,0.26,0.4,0.65,0.18,0.3,0.6,0.08,0.1,0.8
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,14,"Olynyk, Kelly",203482,0.055,0.72,0.16,0.18,0.36,0.5,0.06,0.1,0.6,0.12,0.26,0.462
1628449,"Boucher, Chris",Toronto Raptors,1610612761,TOR,received,1,"Temple, Garrett",202066,0.002,0.02,0.02,0.02,0.02,1.0,0.02,0.02,1.0,0.0,0.0,
