PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,1,"Yongxi, Cui",1642385,0.001,0.03,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.02,0.0
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,21,"Evbuomwan, Tosan",1641787,0.042,1.2,0.05,0.08,0.33,0.25,0.05,0.2,0.25,0.03,0.13,0.25
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,22,"Beekman, Reece",1641736,0.061,1.73,0.03,0.05,0.3,0.167,0.02,0.15,0.111,0.03,0.15,0.222
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,25,"Clowney, Noah",1641730,0.054,1.55,0.1,0.1,0.45,0.222,0.0,0.13,0.0,0.1,0.32,0.316
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,5,"Whitehead, Dariq",1641727,0.005,0.13,0.08,0.08,0.1,0.833,0.02,0.02,1.0,0.07,0.08,0.8
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,11,"Lewis, Maxwell",1641721,0.014,0.4,0.07,0.07,0.18,0.364,0.02,0.1,0.167,0.05,0.08,0.6
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,6,"Timme, Drew",1631166,0.02,0.58,0.07,0.07,0.17,0.4,0.03,0.07,0.5,0.03,0.1,0.333
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,2,"Etienne, Tyson",1630623,0.008,0.22,0.02,0.02,0.07,0.25,0.02,0.03,0.5,0.0,0.03,0.0
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,49,"Wilson, Jalen",1630592,0.137,3.9,0.3,0.33,0.97,0.345,0.12,0.37,0.318,0.22,0.6,0.361
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,28,"Watford, Trendon",1630570,0.101,2.88,0.12,0.28,0.58,0.486,0.23,0.47,0.5,0.05,0.12,0.429
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,9,"Thomas, Cam",1630560,0.02,0.57,0.0,0.07,0.22,0.308,0.03,0.1,0.333,0.03,0.12,0.286
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,47,"Johnson, Keon",1630553,0.11,3.15,0.2,0.33,0.87,0.385,0.23,0.4,0.583,0.1,0.47,0.214
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,41,"Sharpe, Day'Ron",1630549,0.073,2.08,0.23,0.27,0.42,0.64,0.27,0.33,0.8,0.0,0.08,0.0
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,29,"Williams, Ziaire",1630533,0.055,1.57,0.22,0.22,0.35,0.619,0.08,0.1,0.833,0.13,0.25,0.533
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,5,"Hayes, Killian",1630165,0.009,0.27,0.03,0.03,0.07,0.5,0.02,0.02,1.0,0.02,0.05,0.333
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,28,"Johnson, Cameron",1629661,0.069,1.97,0.17,0.33,0.7,0.476,0.22,0.42,0.52,0.12,0.28,0.412
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,36,"Claxton, Nic",1629651,0.095,2.7,0.2,0.23,0.48,0.483,0.23,0.48,0.483,0.0,0.0,
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,13,"Milton, Shake",1629003,0.04,1.13,0.03,0.03,0.17,0.2,0.02,0.1,0.167,0.02,0.07,0.25
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,2,"Finney-Smith, Dorian",1627827,0.002,0.05,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,14,"Simmons, Ben",1627732,0.028,0.8,0.07,0.13,0.13,1.0,0.13,0.13,1.0,0.0,0.0,
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,16,"Russell, D'Angelo",1626156,0.041,1.17,0.05,0.1,0.27,0.375,0.05,0.15,0.333,0.05,0.12,0.429
1631213,"Martin, Tyrese",Brooklyn Nets,1610612751,BKN,made,5,"Schröder, Dennis",203471,0.016,0.45,0.02,0.03,0.08,0.4,0.02,0.03,0.5,0.02,0.05,0.333
