PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
203083,"Drummond, Andre",1,40,39,0 Dribbles,0.628,2.0,3.68,0.544,0.554,0.547,1.93,3.2,0.602,0.081,0.08,0.48,0.158
203083,"Drummond, Andre",2,40,25,1 Dribble,0.167,0.4,0.98,0.41,0.41,0.167,0.4,0.98,0.41,0.0,0.0,0.0,
203083,"Drummond, Andre",3,40,16,2 Dribbles,0.098,0.23,0.58,0.391,0.391,0.094,0.23,0.55,0.409,0.004,0.0,0.03,0.0
203083,"Drummond, Andre",4,40,14,3-6 Dribbles,0.107,0.3,0.63,0.48,0.48,0.107,0.3,0.63,0.48,0.0,0.0,0.0,
