GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400016,23,1627739,Kris Dunn,1610612746,LA Clippers,1,10,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,16,1,1,20241115,HOU,LAC
Shot Chart Detail,0022400016,39,1627739,Kris Dunn,1610612746,LA Clippers,1,8,36,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,25,1,1,20241115,HOU,LAC
Shot Chart Detail,0022400016,262,1627739,Kris Dunn,1610612746,LA Clippers,2,4,54,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,42,128,1,1,20241115,HOU,LAC
Shot Chart Detail,0022400016,277,1627739,Kris Dunn,1610612746,LA Clippers,2,3,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-44,262,1,1,20241115,HOU,LAC
Shot Chart Detail,0022400016,283,1627739,Kris Dunn,1610612746,LA Clippers,2,2,26,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,21,1,1,20241115,HOU,LAC
Shot Chart Detail,0022400016,290,1627739,Kris Dunn,1610612746,LA Clippers,2,1,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,21,1,1,20241115,HOU,LAC
Shot Chart Detail,0022400034,284,1627739,Kris Dunn,1610612746,LA Clippers,2,4,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,154,1,1,20241122,LAC,SAC
Shot Chart Detail,0022400034,406,1627739,Kris Dunn,1610612746,LA Clippers,3,7,5,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241122,LAC,SAC
Shot Chart Detail,0022400060,50,1627739,Kris Dunn,1610612746,LA Clippers,1,6,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,22,1,1,20241203,LAC,POR
Shot Chart Detail,0022400060,57,1627739,Kris Dunn,1610612746,LA Clippers,1,5,54,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-29,118,1,1,20241203,LAC,POR
