GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400048,18,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,9,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,32,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,59,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,6,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,21,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,240,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,2,4,24,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400048,398,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,3,4,16,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241129,LAL,OKC
Shot Chart Detail,0022400055,30,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,9,51,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,34,138,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,165,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,2,11,20,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-32,73,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400256,110,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,3,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,16,1,1,20241120,OKC,POR
Shot Chart Detail,0022400256,130,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,1,25,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241120,OKC,POR
Shot Chart Detail,0022400256,515,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,11,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,6,1,1,20241120,OKC,POR
Shot Chart Detail,0022400256,531,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,10,16,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,60,137,1,1,20241120,OKC,POR
Shot Chart Detail,0022400256,625,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,4,47,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,18,1,1,20241120,OKC,POR
Shot Chart Detail,0022400256,654,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,2,46,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,1,20241120,OKC,POR
Shot Chart Detail,0022400285,19,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,10,16,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-1,72,1,1,20241125,SAC,OKC
Shot Chart Detail,0022400285,65,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,5,40,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,16,1,1,20241125,SAC,OKC
Shot Chart Detail,0022400285,216,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,2,6,41,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,43,113,1,1,20241125,SAC,OKC
Shot Chart Detail,0022400285,236,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,2,4,51,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-4,94,1,1,20241125,SAC,OKC
Shot Chart Detail,0022400285,343,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,3,8,44,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-22,54,1,1,20241125,SAC,OKC
Shot Chart Detail,0022400285,413,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,3,4,25,Made Shot,Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-25,43,1,1,20241125,SAC,OKC
Shot Chart Detail,0022400285,518,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,9,53,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-15,88,1,1,20241125,SAC,OKC
Shot Chart Detail,0022400285,593,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,4,53,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5,59,1,1,20241125,SAC,OKC
Shot Chart Detail,0022400285,609,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,3,59,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-11,134,1,1,20241125,SAC,OKC
Shot Chart Detail,0022400299,81,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,6,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,26,1,1,20241127,GSW,OKC
Shot Chart Detail,0022400299,85,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,5,50,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,20,134,1,1,20241127,GSW,OKC
Shot Chart Detail,0022400299,480,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,3,3,32,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-10,96,1,1,20241127,GSW,OKC
Shot Chart Detail,0022400299,578,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,8,51,Made Shot,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,32,1,1,20241127,GSW,OKC
Shot Chart Detail,0022400299,582,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,8,25,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,98,-3,1,1,20241127,GSW,OKC
Shot Chart Detail,0022400310,7,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,11,46,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,18,1,1,20241201,HOU,OKC
Shot Chart Detail,0022400310,58,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,7,0,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,43,65,1,1,20241201,HOU,OKC
Shot Chart Detail,0022400310,181,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,2,10,45,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,15,1,1,20241201,HOU,OKC
Shot Chart Detail,0022400310,343,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,2,0,20,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,54,102,1,1,20241201,HOU,OKC
Shot Chart Detail,0022400310,379,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,3,9,16,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-12,113,1,1,20241201,HOU,OKC
Shot Chart Detail,0022400310,385,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,3,8,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,3,1,1,20241201,HOU,OKC
Shot Chart Detail,0022400310,391,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,3,8,22,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-32,105,1,1,20241201,HOU,OKC
Shot Chart Detail,0022400310,407,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,3,7,29,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,8,1,1,20241201,HOU,OKC
Shot Chart Detail,0022400310,560,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,4,10,3,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,6,1,1,20241201,HOU,OKC
Shot Chart Detail,0022400328,261,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,2,6,29,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,30,1,1,20241205,TOR,OKC
Shot Chart Detail,0022400342,49,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,1,7,21,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,1,20241207,NOP,OKC
Shot Chart Detail,0022400342,167,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,2,11,18,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,3,1,1,20241207,NOP,OKC
Shot Chart Detail,0022400342,248,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,2,5,27,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,26,113,1,1,20241207,NOP,OKC
Shot Chart Detail,0022400342,370,1628392,Isaiah Hartenstein,1610612760,Oklahoma City Thunder,3,10,5,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,15,1,1,20241207,NOP,OKC
