GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,33,8,25,0.242,866.8233333333334,99,269,0.368,52,175,0.297,34,46,0.739,26,108,134,82,51,33,22,15,98,46,284,-161,681.8,0,0,662.0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1
Location,Neutral,1,0,1,0.0,26.7,2,9,0.222,0,6,0.0,2,2,1.0,1,7,8,1,2,1,3,0,3,1,6,-18,27.1,0,0,23.0,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,1,3,3,1,3,2,1,3,1
Location,Road,39,10,29,0.256,1024.8283333333334,117,297,0.394,72,194,0.371,41,54,0.759,25,138,163,96,61,38,28,23,119,55,347,-182,823.6,1,0,810.0,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1
