GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,28,14,14,0.5,844.9633333333334,181,286,0.633,0,0,0.0,58,79,0.734,94,177,271,81,60,23,44,22,88,65,420,-31,1007.7,14,0,906.0,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,2,2,1,1,1,1
Location,Road,29,7,22,0.241,840.785,182,293,0.621,1,3,0.333,39,65,0.6,95,181,276,77,51,43,27,13,88,65,404,-6,1009.7,9,0,898.0,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1
