GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,16,5,11,0.313,443.2916666666667,93,228,0.408,35,109,0.321,46,56,0.821,9,51,60,45,33,12,0,10,26,48,267,-17,409.5,1,0,431.0,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1
Location,Road,15,7,8,0.467,337.885,63,151,0.417,30,79,0.38,24,25,0.96,5,30,35,33,17,10,0,5,22,22,180,12,284.5,0,0,298.0,2,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1
