PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630598,"Wiggins, Aaron",1,76,75,Overall,1.0,4.67,9.58,0.488,0.577,0.534,2.96,5.12,0.578,0.466,1.71,4.46,0.383
