PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,44,"Clingan, Donovan",1642270,0.057,1.41,0.06,0.06,0.23,0.278,0.04,0.12,0.333,0.03,0.12,0.222
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,12,"Reath, Duop",1641871,0.012,0.29,0.0,0.0,0.09,0.0,0.0,0.05,0.0,0.0,0.04,0.0
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,10,"Rupert, Rayan",1641712,0.011,0.28,0.0,0.01,0.08,0.167,0.01,0.04,0.333,0.0,0.04,0.0
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,1,"Cissoko, Sidy",1631321,0.003,0.06,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.01,0.0
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,1,"Minaya, Justin",1631303,0.002,0.04,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,15,"Murray, Kris",1631200,0.016,0.38,0.04,0.04,0.12,0.333,0.03,0.04,0.667,0.01,0.08,0.167
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,17,"Walker, Jabari",1631133,0.02,0.49,0.04,0.06,0.22,0.294,0.04,0.14,0.273,0.03,0.08,0.333
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,65,"Sharpe, Shaedon",1631101,0.131,3.24,0.45,0.5,1.22,0.411,0.26,0.56,0.455,0.24,0.65,0.373
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,62,"Henderson, Scoot",1630703,0.165,4.08,0.6,0.63,1.42,0.441,0.37,0.69,0.537,0.26,0.73,0.351
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,32,"Banton, Dalano",1630625,0.073,1.82,0.26,0.31,0.53,0.585,0.15,0.22,0.706,0.15,0.31,0.5
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,66,"Avdija, Deni",1630166,0.182,4.5,0.74,0.79,1.68,0.473,0.46,0.72,0.643,0.33,0.96,0.347
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,6,"Thybulle, Matisse",1629680,0.014,0.36,0.03,0.05,0.1,0.5,0.03,0.05,0.5,0.03,0.05,0.5
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,13,"Williams III, Robert",1629057,0.012,0.31,0.01,0.01,0.06,0.2,0.0,0.04,0.0,0.01,0.03,0.5
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,35,"Ayton, Deandre",1629028,0.045,1.12,0.09,0.1,0.26,0.4,0.06,0.17,0.385,0.04,0.09,0.429
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,67,"Simons, Anfernee",1629014,0.196,4.86,0.71,0.76,1.67,0.454,0.33,0.72,0.464,0.42,0.95,0.446
1641739,"Camara, Toumani",Portland Trail Blazers,1610612757,POR,received,42,"Grant, Jerami",203924,0.062,1.53,0.24,0.27,0.65,0.412,0.12,0.22,0.529,0.15,0.44,0.353
