PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630178,"Maxey, Tyrese",1,52,51,Touch < 2 Seconds,0.232,1.98,4.87,0.407,0.53,0.055,0.79,1.15,0.683,0.177,1.19,3.71,0.321
1630178,"Maxey, Tyrese",2,52,52,Touch 2-6 Seconds,0.392,3.98,8.23,0.484,0.546,0.255,2.96,5.35,0.554,0.137,1.02,2.88,0.353
1630178,"Maxey, Tyrese",3,52,52,Touch 6+ Seconds,0.376,3.21,7.88,0.407,0.463,0.252,2.33,5.29,0.44,0.124,0.88,2.6,0.341
