PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630215,"Butler, Jared",1,60,26,Catch and Shoot,0.267,0.48,1.23,0.392,0.588,0.0,0.0,0.0,,0.267,0.48,1.23,0.392
1630215,"Butler, Jared",2,60,23,Pull Ups,0.379,0.7,1.75,0.4,0.476,0.184,0.43,0.85,0.51,0.195,0.27,0.9,0.296
1630215,"Butler, Jared",3,60,28,Less than 10 ft,0.354,0.78,1.63,0.48,0.48,0.354,0.78,1.63,0.48,0.0,0.0,0.0,
