PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1631093,"Ivey, Jaden",1,30,2,0-2 Feet - Very Tight,0.005,0.0,0.07,0.0,0.0,0.005,0.0,0.07,0.0,0.0,0.0,0.0,
1631093,"Ivey, Jaden",2,30,19,2-4 Feet - Tight,0.08,0.3,1.1,0.273,0.288,0.065,0.27,0.9,0.296,0.015,0.03,0.2,0.167
1631093,"Ivey, Jaden",3,30,30,4-6 Feet - Open,0.23,1.2,3.17,0.379,0.484,0.09,0.53,1.23,0.432,0.14,0.67,1.93,0.345
1631093,"Ivey, Jaden",4,30,30,6+ Feet - Wide Open,0.245,1.63,3.37,0.485,0.693,0.027,0.23,0.37,0.636,0.218,1.4,3.0,0.467
