PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,1,"Ducas, Alex",1642505,0.001,0.01,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,2,"Carlson, Branden",1642382,0.001,0.03,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,13,"Mitchell, Ajay",1642349,0.018,0.35,0.04,0.07,0.08,0.833,0.03,0.03,1.0,0.04,0.06,0.75
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,9,"Jones, Dillon",1641794,0.01,0.18,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.06,0.0
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,52,"Wallace, Cason",1641717,0.086,1.66,0.21,0.25,0.44,0.581,0.14,0.25,0.556,0.11,0.18,0.615
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,4,"Dieng, Ousmane",1631172,0.004,0.08,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,23,"Williams, Jaylin",1631119,0.026,0.51,0.01,0.03,0.1,0.286,0.01,0.01,1.0,0.01,0.08,0.167
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,63,"Williams, Jalen",1631114,0.213,4.1,0.28,0.54,1.28,0.418,0.41,0.83,0.492,0.13,0.45,0.281
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,20,"Holmgren, Chet",1631096,0.04,0.77,0.11,0.11,0.31,0.364,0.04,0.15,0.273,0.07,0.15,0.455
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,40,"Wiggins, Aaron",1630598,0.053,1.03,0.18,0.18,0.35,0.52,0.1,0.14,0.7,0.08,0.21,0.4
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,36,"Joe, Isaiah",1630198,0.046,0.89,0.11,0.13,0.24,0.529,0.04,0.06,0.75,0.08,0.18,0.462
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,24,"Williams, Kenrich",1629026,0.028,0.54,0.06,0.06,0.17,0.333,0.04,0.08,0.5,0.01,0.08,0.167
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,69,"Gilgeous-Alexander, Shai",1628983,0.331,6.38,0.3,1.13,2.34,0.482,0.9,1.73,0.52,0.23,0.61,0.372
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,47,"Hartenstein, Isaiah",1628392,0.11,2.11,0.3,0.31,0.46,0.667,0.31,0.41,0.759,0.0,0.06,0.0
1629652,"Dort, Luguentz",Oklahoma City Thunder,1610612760,OKC,made,24,"Caruso, Alex",1627936,0.032,0.62,0.01,0.01,0.15,0.091,0.0,0.04,0.0,0.01,0.11,0.125
