PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1642261,"Knecht, Dalton",1,78,75,Catch and Shoot,0.506,1.36,3.62,0.376,0.562,0.002,0.01,0.01,1.0,0.504,1.35,3.6,0.374
1642261,"Knecht, Dalton",2,78,55,Pull Ups,0.223,0.69,1.59,0.435,0.528,0.118,0.4,0.85,0.47,0.104,0.29,0.74,0.397
1642261,"Knecht, Dalton",3,78,61,Less than 10 ft,0.269,1.24,1.92,0.647,0.647,0.269,1.24,1.92,0.647,0.0,0.0,0.0,
1642261,"Knecht, Dalton",4,78,1,Other,0.002,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.002,0.0,0.01,0.0
