GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400054,322,1629614,Andrew Nembhard,1610612754,Indiana Pacers,2,1,9,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,20241203,TOR,IND
Shot Chart Detail,0022400063,17,1629614,Andrew Nembhard,1610612754,Indiana Pacers,1,10,40,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-39,109,1,1,20241023,DET,IND
Shot Chart Detail,0022400063,294,1629614,Andrew Nembhard,1610612754,Indiana Pacers,2,5,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,18,1,1,20241023,DET,IND
Shot Chart Detail,0022400063,355,1629614,Andrew Nembhard,1610612754,Indiana Pacers,2,0,3,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-110,128,1,1,20241023,DET,IND
Shot Chart Detail,0022400081,324,1629614,Andrew Nembhard,1610612754,Indiana Pacers,3,9,53,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,5,1,1,20241025,NYK,IND
Shot Chart Detail,0022400097,56,1629614,Andrew Nembhard,1610612754,Indiana Pacers,1,7,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,81,244,1,1,20241027,IND,PHI
Shot Chart Detail,0022400097,289,1629614,Andrew Nembhard,1610612754,Indiana Pacers,2,5,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-39,170,1,1,20241027,IND,PHI
Shot Chart Detail,0022400097,674,1629614,Andrew Nembhard,1610612754,Indiana Pacers,4,1,33,Made Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-98,58,1,1,20241027,IND,PHI
Shot Chart Detail,0022400102,18,1629614,Andrew Nembhard,1610612754,Indiana Pacers,1,10,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,17,1,1,20241028,ORL,IND
Shot Chart Detail,0022400102,30,1629614,Andrew Nembhard,1610612754,Indiana Pacers,1,9,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,14,1,1,20241028,ORL,IND
