GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400823,665,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,4,5,15,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-22,260,1,1,20250224,PHI,CHI
Shot Chart Detail,0022400823,725,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,4,0,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,4,1,1,20250224,PHI,CHI
Shot Chart Detail,0022400838,148,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,1,0,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,135,129,1,1,20250226,NYK,PHI
Shot Chart Detail,0022400864,228,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,2,8,21,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,55,1,1,20250301,PHI,GSW
Shot Chart Detail,0022400876,140,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,1,2,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,81,258,1,1,20250303,PHI,POR
Shot Chart Detail,0022400876,183,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,2,11,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,29,268,1,1,20250303,PHI,POR
Shot Chart Detail,0022400876,227,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,2,7,39,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,1,20250303,PHI,POR
Shot Chart Detail,0022400876,539,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,4,9,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-176,166,1,1,20250303,PHI,POR
Shot Chart Detail,0022400887,95,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,1,4,29,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,33,1,1,20250304,MIN,PHI
Shot Chart Detail,0022400887,118,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,1,3,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-72,241,1,1,20250304,MIN,PHI
Shot Chart Detail,0022400900,72,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,1,6,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,163,205,1,1,20250306,BOS,PHI
Shot Chart Detail,0022400900,113,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,1,3,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,206,1,1,20250306,BOS,PHI
Shot Chart Detail,0022400900,156,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,1,0,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-103,251,1,1,20250306,BOS,PHI
Shot Chart Detail,0022400900,268,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,2,5,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,19,1,1,20250306,BOS,PHI
Shot Chart Detail,0022400900,429,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,3,4,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-87,259,1,1,20250306,BOS,PHI
Shot Chart Detail,0022400900,444,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,3,2,49,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,167,190,1,1,20250306,BOS,PHI
Shot Chart Detail,0022400924,237,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,2,7,0,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-1,262,1,1,20250309,PHI,UTA
Shot Chart Detail,0022400924,358,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,3,11,43,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-7,1,1,20250309,PHI,UTA
Shot Chart Detail,0022400924,365,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,3,10,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-23,245,1,1,20250309,PHI,UTA
Shot Chart Detail,0022400924,372,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,3,10,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,20250309,PHI,UTA
Shot Chart Detail,0022400924,466,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,3,4,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,1,1,1,20250309,PHI,UTA
Shot Chart Detail,0022400924,498,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,3,2,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-4,1,1,20250309,PHI,UTA
Shot Chart Detail,0022400924,505,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,3,1,30,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,71,239,1,1,20250309,PHI,UTA
Shot Chart Detail,0022400924,661,1629022,Lonnie Walker IV,1610612755,Philadelphia 76ers,4,3,0,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-2,1,1,20250309,PHI,UTA
