PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1641709,"Thompson, Ausar",1,59,33,0-2 Feet - Very Tight,0.107,0.39,0.83,0.469,0.469,0.107,0.39,0.83,0.469,0.0,0.0,0.0,
1641709,"Thompson, Ausar",2,59,58,2-4 Feet - Tight,0.611,2.63,4.76,0.552,0.553,0.602,2.61,4.69,0.556,0.009,0.02,0.07,0.25
1641709,"Thompson, Ausar",3,59,34,4-6 Feet - Open,0.139,0.69,1.08,0.641,0.648,0.135,0.68,1.05,0.645,0.004,0.02,0.03,0.5
1641709,"Thompson, Ausar",4,59,41,6+ Feet - Wide Open,0.143,0.46,1.12,0.409,0.477,0.05,0.31,0.39,0.783,0.093,0.15,0.73,0.209
