GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,14,9,5,0.643,403.6116666666667,53,115,0.461,12,46,0.261,10,13,0.769,4,51,55,48,19,25,9,9,24,15,136,117,357.0,0,0,319.0,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2
Location,Road,21,12,9,0.571,539.0333333333333,68,161,0.422,11,49,0.224,27,33,0.818,12,51,63,75,27,23,11,17,44,35,181,-59,444.1,0,0,398.0,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2
