PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629312,"Highsmith, Haywood",1,74,70,Touch < 2 Seconds,0.836,2.0,4.41,0.454,0.584,0.264,0.85,1.39,0.612,0.572,1.15,3.01,0.381
1629312,"Highsmith, Haywood",2,74,38,Touch 2-6 Seconds,0.159,0.42,0.84,0.5,0.532,0.136,0.36,0.72,0.509,0.023,0.05,0.12,0.444
1629312,"Highsmith, Haywood",3,74,2,Touch 6+ Seconds,0.005,0.0,0.03,0.0,0.0,0.005,0.0,0.03,0.0,0.0,0.0,0.0,
