PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
202692,"Burks, Alec",1,49,41,0 Dribbles,0.631,1.51,3.49,0.433,0.64,0.015,0.06,0.08,0.75,0.616,1.45,3.41,0.425
202692,"Burks, Alec",2,49,24,1 Dribble,0.103,0.24,0.57,0.429,0.589,0.03,0.06,0.16,0.375,0.074,0.18,0.41,0.45
202692,"Burks, Alec",3,49,21,2 Dribbles,0.111,0.22,0.61,0.367,0.45,0.07,0.12,0.39,0.316,0.041,0.1,0.22,0.455
202692,"Burks, Alec",4,49,26,3-6 Dribbles,0.14,0.31,0.78,0.395,0.434,0.111,0.24,0.61,0.4,0.03,0.06,0.16,0.375
202692,"Burks, Alec",5,49,4,7+ Dribbles,0.015,0.06,0.08,0.75,0.75,0.011,0.06,0.06,1.0,0.004,0.0,0.02,0.0
