GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400038,9,1631117,Walker Kessler,1610612762,Utah Jazz,1,11,38,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241126,UTA,SAS
Shot Chart Detail,0022400038,360,1631117,Walker Kessler,1610612762,Utah Jazz,3,11,17,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,8,1,1,20241126,UTA,SAS
Shot Chart Detail,0022400038,381,1631117,Walker Kessler,1610612762,Utah Jazz,3,9,25,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20241126,UTA,SAS
Shot Chart Detail,0022400055,47,1631117,Walker Kessler,1610612762,Utah Jazz,1,7,17,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,14,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,111,1631117,Walker Kessler,1610612762,Utah Jazz,1,2,51,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-5,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,266,1631117,Walker Kessler,1610612762,Utah Jazz,2,5,14,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,296,1631117,Walker Kessler,1610612762,Utah Jazz,2,3,3,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,6,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,313,1631117,Walker Kessler,1610612762,Utah Jazz,2,1,40,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,8,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400055,379,1631117,Walker Kessler,1610612762,Utah Jazz,3,7,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,17,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400070,23,1631117,Walker Kessler,1610612762,Utah Jazz,1,10,4,Made Shot,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,25,1,1,20241023,UTA,MEM
Shot Chart Detail,0022400070,447,1631117,Walker Kessler,1610612762,Utah Jazz,3,8,21,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241023,UTA,MEM
Shot Chart Detail,0022400070,640,1631117,Walker Kessler,1610612762,Utah Jazz,4,8,41,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,43,1,1,20241023,UTA,MEM
Shot Chart Detail,0022400070,718,1631117,Walker Kessler,1610612762,Utah Jazz,4,4,15,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241023,UTA,MEM
Shot Chart Detail,0022400070,735,1631117,Walker Kessler,1610612762,Utah Jazz,4,3,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,12,1,1,20241023,UTA,MEM
Shot Chart Detail,0022400070,745,1631117,Walker Kessler,1610612762,Utah Jazz,4,2,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241023,UTA,MEM
Shot Chart Detail,0022400084,353,1631117,Walker Kessler,1610612762,Utah Jazz,2,1,7,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241025,UTA,GSW
Shot Chart Detail,0022400110,66,1631117,Walker Kessler,1610612762,Utah Jazz,1,7,21,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-3,1,1,20241028,DAL,UTA
Shot Chart Detail,0022400110,70,1631117,Walker Kessler,1610612762,Utah Jazz,1,6,49,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,16,1,1,20241028,DAL,UTA
Shot Chart Detail,0022400110,347,1631117,Walker Kessler,1610612762,Utah Jazz,2,1,17,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,1,20241028,DAL,UTA
Shot Chart Detail,0022400110,391,1631117,Walker Kessler,1610612762,Utah Jazz,3,10,25,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,1,20241028,DAL,UTA
Shot Chart Detail,0022400110,409,1631117,Walker Kessler,1610612762,Utah Jazz,3,8,20,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241028,DAL,UTA
Shot Chart Detail,0022400110,478,1631117,Walker Kessler,1610612762,Utah Jazz,3,4,37,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20241028,DAL,UTA
Shot Chart Detail,0022400115,37,1631117,Walker Kessler,1610612762,Utah Jazz,1,8,16,Made Shot,Running Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,52,1,1,20241029,UTA,SAC
Shot Chart Detail,0022400115,400,1631117,Walker Kessler,1610612762,Utah Jazz,3,5,45,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,42,1,1,20241029,UTA,SAC
Shot Chart Detail,0022400130,10,1631117,Walker Kessler,1610612762,Utah Jazz,1,11,11,Made Shot,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,36,1,1,20241031,UTA,SAS
Shot Chart Detail,0022400130,608,1631117,Walker Kessler,1610612762,Utah Jazz,4,6,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,15,1,1,20241031,UTA,SAS
Shot Chart Detail,0022400130,661,1631117,Walker Kessler,1610612762,Utah Jazz,4,2,7,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,4,1,1,20241031,UTA,SAS
Shot Chart Detail,0022400148,254,1631117,Walker Kessler,1610612762,Utah Jazz,2,8,15,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,1,20241102,DEN,UTA
