GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,24,7,17,0.292,723.1683333333333,118,230,0.513,30,95,0.316,35,44,0.795,14,55,69,116,38,24,8,12,57,34,301,-128,615.8,0,0,580.0,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1
Location,Road,22,10,12,0.455,670.715,103,219,0.47,32,94,0.34,27,35,0.771,12,80,92,92,31,19,10,22,48,29,265,-106,569.4,1,1,539.0,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,1,1,2,1
