PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,30,"Holland II, Ronald",1641842,0.022,0.7,0.08,0.08,0.3,0.273,0.08,0.14,0.6,0.0,0.16,0.0
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,41,"Thompson, Ausar",1641709,0.059,1.85,0.15,0.22,0.51,0.432,0.21,0.42,0.484,0.01,0.08,0.167
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,29,"Fontecchio, Simone",1631323,0.019,0.6,0.07,0.07,0.19,0.357,0.05,0.08,0.667,0.01,0.11,0.125
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,32,"Sasser, Marcus",1631204,0.07,2.19,0.11,0.22,0.45,0.485,0.14,0.22,0.625,0.08,0.23,0.353
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,7,"Moore Jr., Wendell",1631111,0.007,0.23,0.05,0.05,0.08,0.667,0.03,0.04,0.667,0.03,0.04,0.667
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,62,"Duren, Jalen",1631105,0.074,2.33,0.23,0.33,0.52,0.632,0.33,0.52,0.632,0.0,0.0,
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,29,"Ivey, Jaden",1631093,0.091,2.85,0.22,0.36,0.89,0.4,0.32,0.77,0.411,0.04,0.12,0.333
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,65,"Cunningham, Cade",1630595,0.378,11.84,0.33,1.3,3.33,0.391,1.04,2.58,0.404,0.26,0.75,0.345
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,9,"Reed, Paul",1630194,0.006,0.18,0.01,0.01,0.04,0.333,0.01,0.04,0.333,0.0,0.0,
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,36,"Stewart, Isaiah",1630191,0.029,0.9,0.08,0.08,0.15,0.545,0.05,0.1,0.571,0.03,0.05,0.5
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,64,"Beasley, Malik",1627736,0.086,2.68,0.38,0.44,1.18,0.372,0.1,0.32,0.304,0.34,0.86,0.397
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,63,"Hardaway Jr., Tim",203501,0.097,3.03,0.47,0.53,1.36,0.394,0.23,0.58,0.405,0.3,0.78,0.386
202699,"Harris, Tobias",Detroit Pistons,1610612765,DET,made,21,"Schröder, Dennis",203471,0.062,1.93,0.03,0.11,0.25,0.444,0.1,0.14,0.7,0.01,0.11,0.125
