GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400055,174,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,2,10,28,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,181,171,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400148,238,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,2,9,41,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,157,1,1,20241102,DEN,UTA
Shot Chart Detail,0022400148,575,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,4,9,27,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-7,1,1,20241102,DEN,UTA
Shot Chart Detail,0022400298,32,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,1,9,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-227,97,1,1,20241127,UTA,DEN
Shot Chart Detail,0022400298,201,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,2,8,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,29,1,1,20241127,UTA,DEN
Shot Chart Detail,0022400339,16,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,1,10,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-151,267,1,1,20241206,POR,UTA
Shot Chart Detail,0022400339,42,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,1,8,41,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-135,236,1,1,20241206,POR,UTA
Shot Chart Detail,0022400339,311,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,2,0,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,100,249,1,1,20241206,POR,UTA
Shot Chart Detail,0022400339,330,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,3,10,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,17,1,1,20241206,POR,UTA
Shot Chart Detail,0022400339,403,1629004,Svi Mykhailiuk,1610612762,Utah Jazz,3,5,58,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,1,20241206,POR,UTA
