PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1627832,"VanVleet, Fred",1,60,59,Touch < 2 Seconds,0.373,1.72,4.72,0.364,0.518,0.051,0.27,0.65,0.41,0.321,1.45,4.07,0.357
1627832,"VanVleet, Fred",2,60,58,Touch 2-6 Seconds,0.312,1.43,3.95,0.363,0.456,0.157,0.7,1.98,0.353,0.155,0.73,1.97,0.373
1627832,"VanVleet, Fred",3,60,57,Touch 6+ Seconds,0.315,1.63,3.98,0.41,0.469,0.184,1.17,2.33,0.5,0.13,0.47,1.65,0.283
