GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,2,1,1,0.5,30.866666666666667,4,6,0.667,0,0,0.0,4,4,1.0,2,4,6,0,2,2,3,0,7,2,12,2,32.2,0,0,28.0,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,1
Location,Road,3,0,3,0.0,53.013333333333335,10,17,0.588,0,0,0.0,3,10,0.3,9,13,22,5,3,1,5,2,7,5,23,8,71.9,0,0,62.0,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1
