PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630170,"Vassell, Devin",1,64,64,0 Dribbles,0.416,2.39,5.78,0.414,0.578,0.057,0.48,0.8,0.608,0.359,1.91,4.98,0.382
1630170,"Vassell, Devin",2,64,49,1 Dribble,0.119,0.84,1.66,0.509,0.566,0.078,0.66,1.08,0.609,0.042,0.19,0.58,0.324
1630170,"Vassell, Devin",3,64,55,2 Dribbles,0.145,0.88,2.02,0.434,0.45,0.119,0.81,1.66,0.491,0.026,0.06,0.36,0.174
1630170,"Vassell, Devin",4,64,62,3-6 Dribbles,0.205,1.3,2.84,0.456,0.492,0.169,1.09,2.34,0.467,0.036,0.2,0.5,0.406
1630170,"Vassell, Devin",5,64,53,7+ Dribbles,0.115,0.75,1.59,0.471,0.505,0.094,0.64,1.31,0.488,0.02,0.11,0.28,0.389
