PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
1630346,Matt Ryan,1610612752,NYK,28.0,7,37.0,7.8,2.9,4.9,2.9,1.0,1.0,1.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631108,Max Christie,1610612742,DAL,22.0,75,2105.0,6.7,4.4,2.3,1.5,0.0,0.6,1.3,0.1,0.3,0.4,0.286,0.714,0.0,0.4,0.4,0.4,0.1,0.0,1.0,0.923,0.269
1629622,Max Strus,1610612739,CLE,29.0,50,1273.0,4.6,2.4,2.2,1.3,0.1,1.0,2.5,0.6,0.4,1.0,0.618,0.382,0.0,0.6,0.7,0.6,0.4,0.043,0.957,0.957,0.565
1628467,Maxi Kleber,1610612747,LAL,33.0,34,637.0,10.9,7.2,3.6,1.7,0.0,2.5,5.9,0.3,0.2,0.5,0.667,0.333,0.3,1.4,1.6,1.6,0.6,0.172,0.828,0.966,0.345
1641721,Maxwell Lewis,1610612751,BKN,22.0,22,316.0,5.0,2.5,2.5,3.1,0.0,0.1,0.2,0.2,0.0,0.2,1.0,0.0,0.1,0.2,0.3,0.3,0.3,0.333,0.667,1.0,1.0
1630695,Micah Potter,1610612762,UTA,27.0,37,699.0,10.6,6.1,4.5,1.6,0.1,1.2,2.7,0.3,0.2,0.5,0.556,0.444,0.2,1.7,1.9,1.8,0.5,0.083,0.917,0.944,0.25
1629008,Michael Porter Jr.,1610612743,DEN,27.0,77,2593.0,3.7,2.1,1.7,1.4,0.0,0.7,1.7,0.2,0.2,0.5,0.471,0.529,0.4,0.3,0.6,0.6,0.5,0.587,0.413,1.0,0.826
1628969,Mikal Bridges,1610612752,NYK,28.0,80,3004.0,4.8,2.8,2.0,1.6,0.0,0.4,0.9,0.4,0.3,0.7,0.569,0.431,0.0,0.3,0.3,0.3,0.1,0.036,0.964,1.0,0.296
201144,Mike Conley,1610612750,MIN,37.0,71,1756.0,3.2,1.4,1.8,2.9,0.1,0.3,0.9,0.2,0.4,0.6,0.333,0.667,0.0,0.5,0.5,0.5,0.2,0.0,1.0,1.0,0.348
1628970,Miles Bridges,1610612766,CHA,27.0,64,2029.0,7.2,4.1,3.1,1.7,0.0,0.6,1.5,0.3,0.2,0.6,0.563,0.438,0.1,0.9,1.0,1.0,0.6,0.111,0.889,1.0,0.648
1630540,Miles McBride,1610612752,NYK,24.0,64,1593.0,4.8,2.9,1.9,2.9,0.0,0.5,1.2,0.2,0.6,0.8,0.25,0.75,0.0,0.7,0.7,0.7,0.2,0.0,1.0,1.0,0.226
1641936,Miles Norris,1610612738,BOS,25.0,3,35.0,8.2,5.1,3.1,3.1,0.0,0.0,0.0,0.0,2.1,2.1,0.0,1.0,0.0,2.1,2.1,2.1,1.0,0.0,1.0,1.0,0.5
1629011,Mitchell Robinson,1610612752,NYK,27.0,17,290.0,9.1,6.0,3.1,4.1,0.0,5.5,12.3,0.7,0.6,1.4,0.545,0.455,1.9,1.6,3.5,3.4,2.7,0.536,0.464,0.964,0.786
1628964,Mo Bamba,1610612740,NOP,27.0,32,413.0,11.8,8.0,3.7,1.9,0.0,3.1,6.9,0.4,0.4,0.9,0.5,0.5,0.9,1.7,2.5,2.4,1.7,0.345,0.655,0.966,0.69
1628420,Monté Morris,1610612756,PHX,30.0,39,518.0,3.3,1.5,1.8,1.9,0.0,0.6,1.3,0.1,0.4,0.6,0.25,0.75,0.0,0.6,0.6,0.6,0.1,0.0,1.0,0.889,0.222
1629021,Moritz Wagner,1610612753,ORL,28.0,29,563.0,6.0,4.0,2.0,4.6,0.3,3.5,7.7,0.4,0.3,0.7,0.636,0.364,0.3,1.8,2.1,2.0,1.3,0.152,0.848,0.97,0.606
1629650,Moses Brown,1610612742,DAL,25.0,11,114.0,17.1,13.6,3.5,3.5,0.0,2.2,4.7,0.3,0.0,0.3,1.0,0.0,0.3,1.3,1.6,1.6,0.9,0.2,0.8,1.0,0.6
1630541,Moses Moody,1610612744,GSW,23.0,71,1624.0,5.0,2.9,2.1,4.0,0.1,0.4,1.1,0.5,0.4,0.8,0.553,0.447,0.0,0.6,0.6,0.6,0.2,0.069,0.931,0.966,0.31
1631243,Mouhamed Gueye,1610612737,ATL,22.0,32,519.0,10.4,7.4,3.0,3.0,0.1,1.7,4.3,0.3,0.5,0.8,0.364,0.636,0.4,1.0,1.5,1.5,0.7,0.286,0.714,1.0,0.476
1631217,Moussa Diabaté,1610612766,CHA,23.0,70,1241.0,9.6,6.1,3.5,3.5,0.0,3.8,9.1,0.8,0.3,1.1,0.757,0.243,1.7,1.5,3.1,3.0,2.1,0.537,0.463,0.972,0.667
1626167,Myles Turner,1610612754,IND,29.0,72,2174.0,10.3,8.1,2.3,1.7,0.0,3.4,8.0,0.2,0.2,0.4,0.458,0.542,0.3,1.7,2.0,2.0,0.9,0.148,0.852,0.975,0.467
1642368,N'Faly Dante,1610612745,HOU,23.0,4,51.0,9.9,7.8,2.1,2.8,0.0,4.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,0.0,1.0,1.0,1.0
1641772,Nae'Qwan Tomlin,1610612739,CLE,24.0,4,56.0,6.4,4.5,1.9,0.6,0.0,1.3,3.9,0.6,0.0,0.6,1.0,0.0,0.6,1.9,2.6,2.6,1.9,0.25,0.75,1.0,0.75
1630230,Naji Marshall,1610612742,DAL,27.0,68,1903.0,4.5,2.4,2.1,2.3,0.0,0.5,1.1,0.4,0.4,0.8,0.476,0.524,0.0,0.7,0.8,0.8,0.4,0.05,0.95,1.0,0.55
1631466,Nate Williams,1610612745,HOU,26.0,12,123.0,5.6,3.5,2.0,4.7,0.0,0.9,2.0,0.0,0.9,0.9,0.0,1.0,0.0,0.9,0.9,0.9,0.0,0.0,1.0,1.0,0.0
1629675,Naz Reid,1610612750,MIN,25.0,80,2200.0,8.1,4.8,3.3,2.1,0.1,1.5,3.5,0.3,0.4,0.7,0.419,0.581,0.1,1.2,1.3,1.3,0.6,0.098,0.902,0.988,0.451
1629674,Neemias Queta,1610612738,BOS,25.0,56,853.0,11.3,8.3,3.0,1.6,0.0,5.4,13.9,0.3,0.1,0.4,0.667,0.333,0.8,1.7,2.5,2.4,1.1,0.322,0.678,0.983,0.431
1629651,Nic Claxton,1610612751,BKN,26.0,70,1882.0,9.5,6.7,2.8,2.3,0.0,4.0,9.4,0.3,0.2,0.6,0.552,0.448,0.3,1.2,1.6,1.6,1.0,0.207,0.793,1.0,0.61
1630208,Nick Richards,1610612756,PHX,27.0,57,1256.0,12.0,9.1,2.9,1.1,0.1,5.4,12.4,0.4,0.3,0.7,0.565,0.435,1.3,1.5,2.8,2.8,2.3,0.48,0.52,0.99,0.827
1641733,Nick Smith Jr.,1610612766,CHA,21.0,49,1221.0,3.2,1.5,1.8,0.9,0.0,0.6,1.3,0.3,0.3,0.6,0.524,0.476,0.0,0.3,0.3,0.3,0.0,0.0,1.0,1.0,0.111
1629638,Nickeil Alexander-Walker,1610612750,MIN,26.0,81,2058.0,3.1,2.2,0.9,3.0,0.1,0.4,1.0,0.2,0.5,0.7,0.275,0.725,0.0,0.8,0.8,0.8,0.2,0.022,0.978,0.956,0.244
201587,Nicolas Batum,1610612746,LAC,36.0,77,1362.0,6.7,3.2,3.5,2.7,0.0,1.0,2.3,0.2,0.3,0.5,0.35,0.65,0.0,0.8,0.8,0.8,0.3,0.0,1.0,1.0,0.375
203999,Nikola Jokić,1610612743,DEN,30.0,70,2571.0,5.4,3.2,2.2,3.7,0.0,4.3,9.8,0.3,0.3,0.5,0.538,0.462,0.6,1.8,2.5,2.4,1.8,0.256,0.744,0.977,0.71
1631107,Nikola Jović,1610612748,MIA,22.0,46,1156.0,7.0,4.3,2.7,1.8,0.0,0.8,2.0,0.4,0.2,0.6,0.632,0.368,0.0,0.8,0.8,0.7,0.4,0.038,1.0,0.96,0.56
202696,Nikola Vučević,1610612741,CHI,34.0,73,2278.0,9.7,6.5,3.2,1.8,0.0,3.4,7.6,0.2,0.2,0.4,0.458,0.542,0.5,2.0,2.5,2.4,1.5,0.212,0.795,0.968,0.618
1641730,Noah Clowney,1610612751,BKN,20.0,46,1042.0,7.8,4.3,3.5,2.1,0.2,1.0,2.3,0.2,0.3,0.5,0.333,0.667,0.1,1.1,1.2,1.2,0.5,0.111,0.889,0.944,0.417
1626181,Norman Powell,1610612746,LAC,32.0,60,1958.0,3.1,1.3,1.8,2.2,0.0,0.1,0.3,0.3,0.2,0.5,0.538,0.462,0.0,0.5,0.5,0.5,0.3,0.034,0.966,1.0,0.655
1628384,OG Anunoby,1610612752,NYK,27.0,74,2706.0,7.6,4.2,3.4,3.2,0.0,0.5,1.2,0.4,0.3,0.7,0.519,0.481,0.1,0.8,0.9,0.9,0.5,0.092,0.908,0.985,0.569
1630167,Obi Toppin,1610612754,IND,27.0,79,1545.0,5.7,3.1,2.6,2.1,0.0,1.4,3.1,0.3,0.3,0.6,0.5,0.5,0.2,1.0,1.2,1.2,0.7,0.176,0.824,1.0,0.627
1630534,Ochai Agbaji,1610612761,TOR,25.0,64,1739.0,7.0,3.9,3.1,2.8,0.0,0.5,1.2,0.2,0.3,0.5,0.423,0.577,0.0,0.5,0.5,0.5,0.2,0.0,1.0,1.0,0.348
1641765,Olivier-Maxence Prosper,1610612742,DAL,22.0,43,549.0,7.7,5.0,2.7,1.7,0.0,0.9,2.0,0.5,0.6,1.0,0.438,0.563,0.2,1.5,1.7,1.5,0.6,0.115,0.885,0.885,0.346
1630168,Onyeka Okongwu,1610612737,ATL,24.0,74,2064.0,9.0,6.6,2.3,2.5,0.0,3.1,7.4,0.4,0.4,0.8,0.488,0.512,0.7,1.3,2.0,2.0,1.4,0.365,0.635,0.991,0.722
1631115,Orlando Robinson,1610612761,TOR,24.0,43,769.0,11.8,7.5,4.3,2.9,0.0,4.0,9.3,0.5,0.4,0.9,0.579,0.421,0.6,1.5,2.2,2.1,1.2,0.283,0.717,0.957,0.565
1631131,Oscar Tshiebwe,1610612762,UTA,25.0,14,255.0,7.5,3.8,3.7,3.1,0.1,6.1,15.2,0.6,0.7,1.3,0.444,0.556,1.6,1.4,3.0,3.0,2.5,0.524,0.476,1.0,0.857
1629052,Oshae Brissett,1610612755,PHI,27.0,6,142.0,6.3,2.8,3.5,3.5,0.5,2.0,4.6,0.0,0.3,0.3,0.0,1.0,0.3,1.3,1.5,1.3,0.8,0.167,0.833,0.833,0.5
1642345,Oso Ighodaro,1610612756,PHX,22.0,58,1039.0,8.7,5.8,2.9,2.4,0.0,4.7,10.8,0.3,0.3,0.7,0.526,0.474,0.1,1.2,1.3,1.2,0.4,0.054,0.946,0.946,0.324
1631172,Ousmane Dieng,1610612760,OKC,22.0,32,389.0,8.9,5.3,3.6,1.9,0.0,0.9,1.9,0.4,0.6,0.9,0.4,0.6,0.0,1.3,1.3,1.3,0.8,0.0,1.0,1.0,0.643
200782,P.J. Tucker,1610612752,NYK,40.0,2,56.0,5.8,1.9,3.9,1.9,0.0,1.9,5.8,0.0,0.0,0.0,0.0,0.0,1.3,0.6,1.9,1.9,1.3,0.667,0.333,1.0,0.667
1629023,P.J. Washington,1610612742,DAL,26.0,57,1835.0,6.5,4.2,2.3,2.4,0.0,0.6,1.3,0.4,0.4,0.7,0.474,0.526,0.1,0.7,0.8,0.8,0.5,0.095,0.905,0.976,0.571
1628408,PJ Dozier,1610612750,MIN,28.0,5,23.0,6.3,3.1,3.1,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,0.0,0.0,1.0,1.0,0.0
1641790,PJ Hall,1610612743,DEN,23.0,14,54.0,12.7,6.0,6.7,0.7,0.0,2.7,6.0,1.3,0.0,1.3,1.0,0.0,1.3,2.7,4.0,4.0,2.7,0.333,0.667,1.0,0.667
1642359,Pacôme Dadiet,1610612752,NYK,19.0,13,102.0,6.4,4.6,1.8,1.4,0.0,0.0,0.0,1.1,0.0,1.1,1.0,0.0,0.0,0.7,0.7,0.7,0.4,0.0,1.0,1.0,0.5
1631094,Paolo Banchero,1610612753,ORL,22.0,46,1582.0,6.2,3.1,3.0,1.3,0.0,0.8,1.7,0.4,0.2,0.6,0.64,0.36,0.1,0.6,0.7,0.7,0.3,0.103,0.931,1.0,0.467
1627783,Pascal Siakam,1610612754,IND,31.0,78,2548.0,6.9,3.8,3.1,2.3,0.0,1.1,2.6,0.5,0.4,0.9,0.585,0.415,0.2,1.1,1.3,1.3,0.7,0.183,0.817,0.968,0.527
1626192,Pat Connaughton,1610612749,MIL,32.0,39,594.0,5.8,2.4,3.5,1.4,0.0,0.6,1.4,0.4,0.2,0.7,0.636,0.364,0.2,0.3,0.5,0.5,0.2,0.375,0.625,1.0,0.5
1630311,Pat Spencer,1610612744,GSW,28.0,25,214.0,4.5,3.0,1.5,4.4,0.0,1.0,2.9,0.7,0.0,0.7,1.0,0.0,0.0,0.3,0.3,0.3,0.2,0.0,1.0,1.0,0.5
1631116,Patrick Baldwin Jr.,1610612746,LAC,22.0,14,78.0,3.7,2.8,0.9,3.2,0.0,1.4,2.8,0.0,0.0,0.0,0.0,0.0,0.5,0.9,1.4,1.4,1.4,0.333,0.667,1.0,1.0
1630172,Patrick Williams,1610612741,CHI,23.0,63,1576.0,5.9,3.2,2.7,2.5,0.0,0.9,2.3,0.3,0.3,0.6,0.48,0.52,0.1,1.2,1.3,1.3,0.4,0.069,0.931,0.948,0.328
201988,Patty Mills,1610612746,LAC,36.0,25,306.0,2.4,0.8,1.5,2.4,0.5,1.3,3.2,0.4,0.6,0.9,0.375,0.625,0.0,0.7,0.7,0.6,0.0,0.0,1.0,0.833,0.0
202331,Paul George,1610612755,PHI,35.0,41,1334.0,6.3,3.4,2.9,4.3,0.1,0.3,0.6,0.6,0.8,1.4,0.412,0.588,0.0,0.8,0.7,0.8,0.5,0.0,1.037,1.0,0.607
1630194,Paul Reed,1610612765,DET,26.0,44,437.0,12.2,9.7,2.5,6.5,0.1,5.7,13.7,0.6,0.6,1.2,0.5,0.5,0.2,1.6,1.8,1.8,0.7,0.136,0.864,1.0,0.364
1630202,Payton Pritchard,1610612738,BOS,27.0,79,2260.0,2.4,1.3,1.1,1.8,0.0,0.4,1.0,0.5,0.4,0.9,0.542,0.458,0.1,0.4,0.6,0.6,0.2,0.2,0.8,1.0,0.4
1641796,Pelle Larsson,1610612748,MIA,24.0,47,769.0,7.6,4.4,3.2,2.9,0.1,0.6,1.7,0.3,0.5,0.8,0.412,0.588,0.2,1.1,1.3,1.1,0.4,0.148,0.852,0.889,0.333
1631250,Pete Nance,1610612749,MIL,25.0,10,134.0,11.0,7.0,4.0,1.6,0.0,4.8,11.6,0.3,0.0,0.3,1.0,0.0,0.5,2.7,3.2,3.2,1.3,0.167,0.833,1.0,0.417
1631212,Peyton Watson,1610612743,DEN,22.0,68,1656.0,8.0,5.4,2.6,2.1,0.0,0.8,2.0,0.3,0.5,0.8,0.4,0.6,0.0,0.4,0.4,0.4,0.1,0.0,1.0,1.0,0.333
1630762,Phillip Wheeler,1610612755,PHI,23.0,3,34.0,7.4,3.2,4.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630173,Precious Achiuwa,1610612752,NYK,25.0,56,1165.0,10.0,6.6,3.5,2.4,0.0,3.6,7.9,0.5,0.3,0.8,0.6,0.4,0.7,1.1,1.8,1.9,1.3,0.39,0.627,1.0,0.683
1629656,Quentin Grimes,1610612755,PHI,25.0,74,1992.0,4.3,2.1,2.2,2.3,0.0,0.3,0.7,0.4,0.6,1.0,0.407,0.593,0.0,0.4,0.4,0.4,0.3,0.087,0.913,1.0,0.609
1631245,Quenton Jackson,1610612754,IND,26.0,22,361.0,5.2,2.0,3.2,4.2,0.0,0.5,1.4,0.1,0.8,0.9,0.111,0.889,0.0,0.3,0.3,0.3,0.0,0.0,1.0,1.0,0.0
1642439,Quincy Olivari,1610612747,LAL,24.0,1,8.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642366,Quinten Post,1610612744,GSW,25.0,42,686.0,12.5,9.6,2.9,1.8,0.0,1.8,4.6,0.3,0.3,0.6,0.545,0.455,0.4,1.7,2.2,2.1,1.1,0.195,0.805,0.976,0.512
1629628,RJ Barrett,1610612761,TOR,25.0,58,1869.0,5.3,2.7,2.5,2.7,0.1,0.5,1.0,0.4,0.3,0.7,0.618,0.382,0.1,0.5,0.6,0.6,0.3,0.172,0.828,1.0,0.448
1642484,RayJ Dennis,1610612754,IND,24.0,6,60.0,6.0,2.4,3.6,4.8,0.0,0.6,1.2,0.6,1.8,2.4,0.25,0.75,0.6,0.0,0.6,0.6,0.6,1.0,0.0,1.0,1.0
1641712,Rayan Rupert,1610612757,POR,21.0,38,412.0,4.9,2.9,2.0,3.6,0.2,0.4,1.0,0.3,0.2,0.5,0.667,0.333,0.1,0.6,0.7,0.7,0.3,0.125,0.875,1.0,0.5
1641736,Reece Beekman,1610612751,BKN,23.0,32,458.0,2.4,1.0,1.4,5.3,0.0,0.1,0.2,0.4,0.3,0.7,0.556,0.444,0.0,0.5,0.5,0.5,0.2,0.0,1.0,1.0,0.333
1642263,Reed Sheppard,1610612745,HOU,21.0,50,647.0,5.0,2.4,2.6,5.5,0.0,0.3,0.8,0.1,0.6,0.7,0.167,0.833,0.0,0.3,0.3,0.3,0.1,0.0,1.0,1.0,0.4
202704,Reggie Jackson,1610612755,PHI,35.0,28,367.0,6.2,2.9,3.2,2.6,0.1,0.5,1.2,0.4,0.3,0.7,0.571,0.429,0.0,0.2,0.2,0.2,0.1,0.0,1.0,1.0,0.5
1626158,Richaun Holmes,1610612764,WAS,31.0,30,530.0,8.8,7.0,1.8,2.0,0.0,5.0,11.6,0.4,0.3,0.7,0.545,0.455,0.6,1.4,2.0,1.9,0.9,0.31,0.69,0.966,0.448
1641741,Ricky Council IV,1610612755,PHI,23.0,63,1199.0,3.8,1.7,2.1,2.6,0.0,0.5,1.2,0.4,0.2,0.6,0.65,0.35,0.1,0.4,0.5,0.5,0.4,0.133,0.867,1.0,0.8
1642434,Riley Minix,1610612759,SAS,24.0,1,7.0,10.3,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642265,Rob Dillingham,1610612750,MIN,20.0,36,471.0,3.7,1.9,1.8,2.7,0.0,0.4,0.9,0.4,0.4,0.8,0.5,0.5,0.0,0.2,0.2,0.2,0.1,0.0,1.0,1.0,0.5
1629057,Robert Williams III,1610612757,POR,27.0,19,335.0,10.7,7.6,3.1,3.5,0.0,4.3,10.4,0.4,0.2,0.6,0.667,0.333,0.9,0.5,1.4,1.4,1.0,0.615,0.385,1.0,0.692
1631199,Ron Harper Jr.,1610612765,DET,25.0,1,17.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641842,Ronald Holland II,1610612765,DET,19.0,76,1219.0,3.6,1.9,1.8,2.8,0.0,0.6,1.6,0.7,0.4,1.1,0.605,0.395,0.0,0.1,0.2,0.2,0.1,0.167,0.833,1.0,0.833
1626220,Royce O'Neale,1610612756,PHX,32.0,73,1811.0,3.4,1.8,1.6,2.2,0.0,0.7,1.6,0.3,0.4,0.7,0.412,0.588,0.1,0.6,0.7,0.7,0.3,0.088,0.912,1.0,0.5
203497,Rudy Gobert,1610612750,MIN,33.0,72,2388.0,10.8,8.4,2.4,1.9,0.0,5.2,13.1,0.3,0.1,0.4,0.8,0.2,0.9,1.4,2.2,2.2,1.6,0.389,0.611,1.0,0.705
1629060,Rui Hachimura,1610612747,LAL,27.0,59,1869.0,5.6,3.3,2.3,1.9,0.0,0.5,1.3,0.3,0.3,0.5,0.5,0.5,0.3,1.1,1.4,1.4,0.8,0.211,0.789,1.0,0.592
201566,Russell Westbrook,1610612743,DEN,36.0,75,2092.0,3.0,1.5,1.6,3.2,0.1,0.4,1.0,0.4,0.4,0.8,0.469,0.531,0.2,0.1,0.3,0.3,0.3,0.6,0.4,1.0,0.85
1642346,Ryan Dunn,1610612756,PHX,22.0,71,1385.0,8.2,4.5,3.7,2.5,0.0,0.5,1.2,0.5,0.3,0.8,0.667,0.333,0.0,0.4,0.4,0.4,0.2,0.067,1.0,1.0,0.375
1631157,Ryan Rollins,1610612749,MIL,22.0,50,794.0,5.3,3.0,2.2,4.0,0.0,0.2,0.5,0.3,0.6,0.9,0.3,0.7,0.0,0.4,0.4,0.4,0.2,0.0,1.0,1.0,0.5
1630573,Sam Hauser,1610612738,BOS,27.0,70,1530.0,5.2,3.5,1.7,2.4,0.0,0.7,1.8,0.4,0.3,0.7,0.586,0.414,0.0,0.8,0.9,0.9,0.2,0.027,0.973,1.0,0.243
1630241,Sam Merrill,1610612739,CLE,29.0,71,1401.0,4.8,3.3,1.5,2.6,0.2,0.8,1.8,0.2,0.3,0.5,0.474,0.526,0.1,0.3,0.4,0.4,0.1,0.143,0.857,1.0,0.357
1630572,Sandro Mamukelashvili,1610612759,SAS,26.0,54,664.0,10.5,7.0,3.5,2.3,0.0,1.9,4.6,0.8,0.5,1.2,0.609,0.391,0.3,1.5,1.8,1.8,0.9,0.182,0.818,1.0,0.515
1630583,Santi Aldama,1610612763,MEM,24.0,65,1660.0,6.7,4.1,2.6,1.8,0.0,0.5,1.0,0.3,0.3,0.6,0.483,0.517,0.2,0.6,0.8,0.8,0.5,0.194,0.806,1.0,0.583
1630703,Scoot Henderson,1610612757,POR,21.0,66,1759.0,3.5,1.4,2.1,3.7,0.0,0.2,0.5,0.6,0.4,1.0,0.58,0.42,0.0,0.3,0.3,0.3,0.1,0.063,0.938,1.0,0.375
1630567,Scottie Barnes,1610612761,TOR,23.0,65,2134.0,5.8,3.6,2.2,2.5,0.0,0.8,1.9,0.5,0.4,0.9,0.549,0.451,0.1,1.0,1.2,1.1,0.5,0.116,0.884,0.986,0.464
1630590,Scotty Pippen Jr.,1610612763,MEM,24.0,79,1683.0,3.8,1.6,2.2,4.5,0.1,0.2,0.6,0.5,0.7,1.2,0.436,0.564,0.0,0.3,0.3,0.3,0.1,0.067,0.933,0.933,0.333
203552,Seth Curry,1610612766,CHA,34.0,58,981.0,2.7,0.9,1.8,2.0,0.1,0.8,1.9,0.4,0.5,0.8,0.435,0.565,0.0,0.6,0.6,0.6,0.2,0.0,1.0,1.0,0.313
1631101,Shaedon Sharpe,1610612757,POR,22.0,72,2252.0,3.4,1.5,2.0,1.4,0.0,0.1,0.4,0.3,0.3,0.6,0.444,0.556,0.0,0.4,0.4,0.4,0.2,0.08,0.92,1.0,0.4
1628983,Shai Gilgeous-Alexander,1610612760,OKC,26.0,76,2598.0,5.7,3.1,2.7,2.9,0.0,0.3,0.6,0.5,0.5,1.0,0.458,0.542,0.0,0.6,0.6,0.6,0.2,0.0,1.0,1.0,0.425
1629003,Shake Milton,1610612747,LAL,28.0,46,784.0,3.1,1.5,1.6,2.5,0.2,0.6,1.5,0.4,0.1,0.5,0.727,0.273,0.0,0.3,0.3,0.3,0.1,0.0,1.0,1.0,0.5
1631321,Sidy Cissoko,1610612757,POR,21.0,7,76.0,3.8,1.9,1.9,1.9,0.0,0.5,0.9,0.9,0.9,1.9,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0
1631323,Simone Fontecchio,1610612765,DET,29.0,72,1198.0,5.3,2.8,2.4,2.3,0.0,1.0,2.4,0.3,0.5,0.8,0.4,0.6,0.4,1.1,1.5,1.5,0.8,0.26,0.74,0.98,0.5
1627746,Skal Labissiere,1610612758,SAC,29.0,2,10.0,7.2,3.6,3.6,0.0,0.0,7.2,21.6,3.6,0.0,3.6,1.0,0.0,0.0,3.6,3.6,3.6,0.0,0.0,1.0,1.0,0.0
203915,Spencer Dinwiddie,1610612742,DAL,32.0,76,2101.0,4.0,2.0,2.0,1.5,0.0,0.5,1.1,0.2,0.3,0.5,0.448,0.552,0.0,0.5,0.5,0.5,0.3,0.0,1.0,1.0,0.484
1642461,Spencer Jones,1610612743,DEN,24.0,13,111.0,6.5,2.9,3.6,3.6,0.0,0.6,1.6,1.3,0.0,1.3,1.0,0.0,1.0,1.9,2.9,2.9,1.9,0.333,0.667,1.0,0.667
1630649,Stanley Umude,1610612749,MIL,26.0,17,80.0,9.5,5.4,4.1,3.6,0.0,0.0,0.0,0.5,0.9,1.4,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201939,Stephen Curry,1610612744,GSW,37.0,70,2252.0,3.6,1.6,2.0,2.5,0.1,0.8,1.8,0.4,0.4,0.8,0.51,0.49,0.0,0.3,0.4,0.3,0.1,0.045,0.955,0.864,0.364
1642264,Stephon Castle,1610612759,SAS,20.0,80,2154.0,5.1,2.8,2.3,2.4,0.0,0.4,1.0,0.5,0.4,0.9,0.537,0.463,0.0,0.1,0.1,0.1,0.0,0.0,1.0,1.0,0.4
203500,Steven Adams,1610612745,HOU,31.0,56,794.0,10.3,8.0,2.3,1.7,0.0,6.4,14.5,1.0,0.4,1.4,0.7,0.3,2.9,2.5,5.5,5.2,3.5,0.537,0.463,0.95,0.645
1629004,Svi Mykhailiuk,1610612762,UTA,28.0,36,750.0,4.2,2.4,1.8,2.7,0.0,0.5,1.3,0.5,0.2,0.7,0.733,0.267,0.0,0.0,0.1,0.1,0.1,0.5,0.5,1.0,1.0
204456,T.J. McConnell,1610612754,IND,33.0,78,1415.0,3.2,1.1,2.1,4.2,0.2,0.0,0.1,0.5,0.6,1.1,0.419,0.581,0.0,0.1,0.1,0.1,0.0,0.0,1.0,1.0,0.25
201959,Taj Gibson,1610612766,CHA,40.0,35,404.0,10.9,7.8,3.0,1.7,0.1,4.7,11.0,0.7,0.3,1.0,0.727,0.273,1.5,2.4,3.9,3.7,2.1,0.386,0.614,0.955,0.545
1629659,Talen Horton-Tucker,1610612741,CHI,24.0,50,703.0,6.0,2.3,3.7,2.9,0.1,0.3,0.7,0.3,0.2,0.5,0.667,0.333,0.1,0.9,0.9,0.9,0.4,0.059,1.0,1.0,0.389
1631106,Tari Eason,1610612745,HOU,24.0,57,1420.0,7.1,4.4,2.7,3.6,0.0,0.2,0.5,0.6,0.8,1.4,0.436,0.564,0.3,0.8,1.1,1.1,0.7,0.262,0.738,1.0,0.69
1627752,Taurean Prince,1610612749,MIL,31.0,80,2166.0,3.3,1.6,1.6,2.6,0.1,0.2,0.4,0.2,0.2,0.4,0.478,0.522,0.0,0.5,0.5,0.5,0.2,0.091,0.909,1.0,0.455
1641707,Taylor Hendricks,1610612762,UTA,21.0,3,75.0,4.8,2.9,1.9,3.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
