GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,32,20,12,0.625,857.115,131,289,0.453,64,153,0.418,44,52,0.846,29,137,166,111,51,29,6,11,44,57,370,92,789.7,2,0,781.0,2,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1
Location,Road,35,21,14,0.6,949.0166666666667,165,377,0.438,59,176,0.335,40,58,0.69,40,140,180,126,37,44,7,16,58,82,429,183,950.0,1,0,896.0,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1
