GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,23,13,10,0.565,677.77,156,277,0.563,15,49,0.306,50,68,0.735,52,139,191,84,37,23,15,15,46,100,401,92,833.2,10,2,767.0,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,4
Location,Road,23,11,12,0.478,776.685,192,358,0.536,26,78,0.333,47,67,0.701,65,149,214,63,54,17,13,22,59,83,488,-33,875.3,12,0,851.0,1,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,4
