GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,24,13,11,0.542,651.075,135,314,0.43,53,148,0.358,57,88,0.648,24,78,102,49,34,31,9,21,49,71,393,38,674.9,1,0,677.0,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3
Location,Road,30,14,16,0.467,714.2783333333333,128,292,0.438,43,126,0.341,54,77,0.701,15,101,116,44,33,17,4,22,64,70,372,-50,607.2,1,0,617.0,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3
