GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,30,22,8,0.733,743.1683333333333,152,307,0.495,36,98,0.367,39,53,0.736,71,122,193,41,35,50,27,29,69,39,379,214,868.1,3,0,803.0,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,3,1,1,1,1,1,1,1,1
Location,Neutral,1,0,1,0.0,17.383333333333333,3,8,0.375,2,6,0.333,4,6,0.667,0,2,2,0,0,0,1,0,4,3,12,-12,17.4,0,0,18.0,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,3,3,1,3,1
Location,Road,26,14,12,0.538,659.6416666666667,117,244,0.48,25,80,0.313,36,45,0.8,57,110,167,42,30,47,22,16,63,34,295,-57,735.4,3,0,667.0,2,2,3,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,1,1,2,1
