GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,38,23,15,0.605,823.815,125,276,0.453,72,172,0.419,53,73,0.726,29,71,100,49,27,28,17,13,51,54,375,35,676.5,0,0,686.0,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1
Location,Road,36,22,14,0.611,825.335,121,292,0.414,54,165,0.327,53,60,0.883,23,66,89,47,27,31,14,23,65,50,349,97,634.3,0,0,629.0,2,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1
